unit_id,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_x_32719,unit_y_32719,unit_area_km2,unit_bbox_span_m,geometry_source,support_endpoint_count,support_x_32719,support_y_32719,support_bbox_span_m,representation,tile_id,partition
214,506719,658932.826,564185,760633.9177,352019.35140947974,6301267.431299243,0.7906526881435884,1742.5848028307082,official_shapezona777,1070904.0,351891.14174193016,6301448.990397832,1931.0,zona777,E23_N420,test
215,589600,769756.4142000001,589839,803034.6651999999,353309.6631457784,6301280.902371477,0.8912834095335314,1348.770281254314,official_shapezona777,1179439.0,352718.37988908286,6301638.909761336,1739.0,zona777,E23_N420,test
216,167461,217893.0856,102081,139047.99850000002,353997.05028664856,6301711.580330677,0.7134522548441058,1089.8219350297004,official_shapezona777,269542.0,354061.1007746474,6301963.532955903,1760.0,zona777,E23_N420,test
217,219392,292842.3297,246347,336963.1236,355011.58079643873,6301865.293908803,1.3062917929383489,1424.6604881496169,official_shapezona777,465739.0,355253.6044050423,6302345.224119089,2132.0,zona777,E23_N420,test
218,36994,52629.387,93518,127087.77839999998,355648.1101573735,6302979.045955565,0.9234739266619764,1607.214622032072,official_shapezona777,130512.0,355672.1895840996,6303314.808009991,2130.0,zona777,E23_N420,test
219,58401,77242.02529999998,38134,52740.0695,356421.489736713,6303097.49076019,1.349569993484916,1959.594531212002,official_shapezona777,96535.0,356321.9618480344,6302649.755891645,2327.0,zona777,E23_N420,test
22,12408,19807.9798,6942,10682.0726,343673.6757048402,6304282.620812725,0.5358029240757421,1069.0886025065556,official_shapezona777,19350.0,343866.6318346253,6304310.846356589,993.0,zona777,E22_N420,validation
220,32725,46267.8085,25176,34441.3487,359065.5516115341,6304531.778790148,3.636334099070815,3614.500457076181,official_shapezona777,57901.0,358938.3722733632,6304138.753372136,3386.0,zona777,E23_N420,test
221,150662,204885.551,186770,257458.7327,352396.97733680834,6300711.509221112,0.7324623148290675,1660.7766826783773,official_shapezona777,337432.0,352177.6253141374,6300369.953884042,1612.0,zona777,E23_N420,test
222,375222,513626.4318,347113,478437.15209999995,356208.4759079206,6301791.492395287,1.0898071196162076,1303.2196224032668,official_shapezona777,722335.0,356354.00197830645,6302338.910745014,1738.0,zona777,E23_N420,test
223,31552,44831.4044,19889,28069.6559,356920.05411949044,6302106.906573139,0.4383486795963334,980.3689757324756,official_shapezona777,51441.0,356965.1663070313,6301714.357769094,1032.0,zona777,E23_N420,test
224,186081,250764.91309999998,229180,316608.1601,352987.20139467,6300031.558489965,0.8886645144061682,1522.5657927719876,official_shapezona777,415261.0,352795.26014964085,6299884.105102574,1827.0,zona777,E23_N420,test
225,29856,43379.35,43771,60930.9208,353996.11254406825,6300864.314189224,1.0201541744555558,1404.587133895373,official_shapezona777,73627.0,353863.9296046288,6300895.56866367,1920.0,zona777,E23_N420,test
226,47737,67630.1542,34756,48782.1511,355061.87740867405,6300971.872731366,0.8126724205152164,1090.9144929084578,official_shapezona777,82493.0,354944.5595141406,6301283.133720437,1412.0,zona777,E23_N420,test
227,77422,109563.9072,72018,100067.3156,355866.298269636,6300624.044220191,0.8516070399368546,1382.3460190612825,official_shapezona777,149440.0,355653.9885974304,6300545.870168629,1717.0,zona777,E23_N420,test
228,68040,98072.654,70172,99035.2136,356618.79080632864,6300595.396992672,1.1338259282838203,1453.6686302970047,official_shapezona777,138212.0,356592.770562614,6300861.518341389,1949.0,zona777,E23_N420,test
229,85052,124002.3456,57423,81807.474,357671.6371712227,6300415.137008615,1.966123998779583,1920.5141970161349,official_shapezona777,142475.0,357455.1476188805,6300765.928226004,2397.0,zona777,E23_N420,test
23,318213,447363.2200000001,353863,504926.88599999994,344371.40911236475,6304002.563641837,0.8202144541124063,1608.3956007603556,official_shapezona777,672076.0,344310.8162425083,6303952.022979544,1752.0,zona777,E22_N420,validation
230,40508,57883.1515,27366,38563.8307,357998.6942902696,6301352.847648311,2.941005180156469,3317.203586820513,official_shapezona777,67874.0,357688.66520317056,6301717.196525916,3196.0,zona777,E23_N420,test
231,544268,740809.0619999998,591723,828120.3966999999,349241.84196074493,6297571.596874541,1.407707844928855,1749.2919214176943,official_shapezona777,1135991.0,348732.34678619815,6297243.250912199,2466.0,zona777,E23_N419,train
232,555817,744222.4532000001,588555,812715.3674999999,350454.20200293814,6297491.129179483,1.1729252118580755,1429.5482564931735,official_shapezona777,1144372.0,350493.4231342605,6297254.309686885,1988.0,zona777,E23_N419,train
233,61328,86824.6804,48071,67053.77500000001,351240.827201742,6298068.236670149,0.5388807054046189,1394.3470981824794,official_shapezona777,109399.0,351283.86677209113,6297979.569484182,1855.0,zona777,E23_N419,train
234,24566,34487.7273,20073,27812.4365,352833.47353613016,6298506.779720259,1.3109199313175752,1960.5191719689171,official_shapezona777,44639.0,353093.35464504134,6298285.7901610695,1926.0,zona777,E23_N419,train
235,47288,62782.6979,30116,41372.4821,352075.2893291087,6297457.475037658,0.8611575965090036,1194.0048842967371,official_shapezona777,77404.0,352296.75164074206,6297306.590111623,1405.0,zona777,E23_N419,train
236,245145,323726.6845,231319,323674.9243,353314.4382066492,6297615.548862934,0.8858599342546453,1385.0928643948864,official_shapezona777,476464.0,353297.64355754055,6297248.404305467,1634.0,zona777,E23_N419,train
237,21686,29390.1508,21346,29909.404,349219.20413357427,6296662.800402072,0.6252151016166383,1374.2149127206649,official_shapezona777,43032.0,349235.5215188697,6296588.749604945,1291.0,zona777,E23_N419,train
238,207870,291789.8167,262183,370486.5243,350308.50170078536,6296136.840552013,1.186003546391371,1537.9109198581427,official_shapezona777,470053.0,350632.0406464803,6296299.121984117,2353.0,zona777,E23_N419,train
239,114505,160835.2664,128822,180393.60129999998,351125.4172602297,6296541.870613368,0.7578027958724979,1147.942667174153,official_shapezona777,243327.0,351309.04884373705,6296795.688176815,1762.0,zona777,E23_N419,train
24,5215,7566.2934,3151,4565.8768,344982.2843332393,6304404.768649635,0.3804223523712703,846.4509941125871,official_shapezona777,8366.0,344999.79105904856,6304412.673201052,970.0,zona777,E22_N420,validation
240,467928,617760.4556999999,410070,567059.5508999999,352118.5110250488,6296545.2202171255,1.3545631526670754,1466.1148190667154,official_shapezona777,877998.0,351673.9906400698,6296865.42103285,1968.0,zona777,E23_N419,train
241,21493,29907.5796,36351,50986.267199999995,353088.64702909364,6296405.205533009,0.9146557224707048,1557.5542144244537,official_shapezona777,57844.0,353163.8449277367,6296494.634361385,1776.0,zona777,E23_N419,train
242,130331,175467.2217,136114,190033.7094,353499.8272472188,6296728.921482376,0.6611917248236572,1186.1287273261696,official_shapezona777,266445.0,353796.1074293006,6296703.350650228,1598.0,zona777,E23_N419,train
243,16504,23993.0519,12375,17764.4231,349000.9861314384,6296028.759989869,0.4140910298547396,1200.0438044238836,official_shapezona777,28879.0,348942.6916790748,6295610.576716646,1409.0,zona777,E23_N419,train
244,2125,3194.9616,3115,4411.5175,349573.54804932274,6295666.896271108,0.2934012219696012,765.023587329255,official_shapezona777,5240.0,349879.4996183206,6295819.539885496,929.0,zona777,E23_N419,train
245,52868,76358.3868,59261,82753.6683,351068.9164205884,6295696.997926539,0.8633142702256167,1309.6226616613567,official_shapezona777,112129.0,351056.15251183906,6295657.403017952,1637.0,zona777,E23_N419,train
246,131374,182133.69,175914,244048.8003,352023.0333325027,6295536.119624178,1.0541709314732062,1216.4942137112375,official_shapezona777,307288.0,351726.4433593241,6295904.230812788,1666.0,zona777,E23_N419,train
247,33752,45716.333399999996,28223,39420.4326,352876.88274561765,6295387.958128994,0.4688358196674454,1108.2069628484314,official_shapezona777,61975.0,352979.8281403792,6295710.402033078,1039.0,zona777,E23_N419,train
248,25204,35288.8533,12148,17117.0662,349916.3075753102,6295133.842587039,0.6811152672585694,1641.8603028237703,official_shapezona777,37352.0,349634.98139323195,6295182.084011566,1667.0,zona777,E23_N419,train
249,29991,40055.6878,26979,37593.828199999996,349552.0193421445,6296141.142949285,0.3925824256268629,795.2499417565996,official_shapezona777,56970.0,349614.3540810953,6296356.346708794,1538.0,zona777,E23_N419,train
25,22188,33429.1787,13450,19829.1185,345580.93266055826,6304073.633100733,0.5719192968621997,1133.9253871329129,official_shapezona777,35638.0,345598.3241764409,6304076.343958695,1256.0,zona777,E23_N420,test
250,13996,20217.4612,12018,16894.7346,353298.45440276625,6298825.40022491,0.7355318241964728,1241.39486990124,official_shapezona777,26014.0,353481.61932036595,6298984.388214039,1884.0,zona777,E23_N419,train
251,31790,46634.9227,51880,72386.36209999998,353944.97187821416,6299445.687565872,1.386290574413272,2327.0850321650505,official_shapezona777,83670.0,353647.23040516314,6299636.917341938,2634.0,zona777,E23_N419,train
252,18102,26185.2336,15761,22095.2415,355355.6320446744,6299653.679392448,0.7262308429001858,1043.2628703275695,official_shapezona777,33863.0,355415.08528482413,6299379.755987361,1172.0,zona777,E23_N419,train
253,33433,48134.0897,25863,37031.7107,356496.2661970437,6299400.06778263,1.5820446324119524,1641.7707666162169,official_shapezona777,59296.0,356489.7763761468,6299517.684042769,1698.0,zona777,E23_N419,train
254,13127,19121.4422,10383,14525.7609,358126.2655137043,6298255.413904816,3.1963731982091703,3096.730366217904,official_shapezona777,23510.0,358003.70374308806,6298109.847596767,2789.0,zona777,E23_N419,train
255,14070,19690.9137,15556,21692.6034,354554.04370509024,6298808.429666407,0.6239746114386434,1597.0801487978897,official_shapezona777,29626.0,355051.3146897995,6298950.124957807,1570.0,zona777,E23_N419,train
256,237817,322982.7899,273527,378216.604,354378.388013403,6298464.199070332,0.7594929524477211,1266.742276007717,official_shapezona777,511344.0,353852.0932229575,6298624.388151616,1608.0,zona777,E23_N419,train
257,407492,551123.9919,456523,639540.0623999999,354433.92316036986,6297706.294586767,0.5677333532428066,1208.6548082927477,official_shapezona777,864015.0,354038.38271673524,6297361.5781138055,1563.0,zona777,E23_N419,train
258,24882,37048.2136,28420,40306.4988,354564.869207758,6296843.879309076,0.8883080075617403,1355.1976180072525,official_shapezona777,53302.0,354714.22023563844,6296554.3670593975,1862.0,zona777,E23_N419,train
259,31576,46830.1855,27774,39914.4494,355380.0000626714,6296812.650309171,0.6011631462923577,1306.4607145037735,official_shapezona777,59350.0,355448.9488121314,6296674.805290649,1564.0,zona777,E23_N419,train
26,13309,19915.7228,7035,10615.481,343684.6704989521,6303570.78755317,0.3273343766878789,933.0695059910068,official_shapezona777,20344.0,343812.9033130161,6303648.926415651,1209.0,zona777,E22_N420,validation
260,12394,18137.730199999998,32826,45862.2508,356097.0207245608,6297242.337324544,0.908219590722998,1460.8579662665725,official_shapezona777,45220.0,356170.75586023886,6297307.452498894,1652.0,zona777,E23_N419,train
261,43878,66481.0061,52180,74332.6966,357467.4983349154,6297122.729317354,0.6475939376090081,937.1792811221676,official_shapezona777,96058.0,357489.6312644444,6297071.7138499655,1566.0,zona777,E23_N419,train
262,5147,7486.7139,3989,5867.3827,343950.0574443289,6299826.142387703,0.2307902306315356,701.8576879221946,official_shapezona777,9136.0,344061.3352670753,6299596.432574431,814.0,zona777,E22_N419,train
263,9003,15333.1613,7966,11630.8915,344481.6035389874,6299728.148648599,0.3240631762725626,715.2259549847804,official_shapezona777,16969.0,344324.1759679415,6299910.652719665,964.0,zona777,E22_N419,train
264,17609,25953.737,29412,42757.8741,345194.68205846404,6299856.374062505,0.5634541652453282,1100.5547797966865,official_shapezona777,47021.0,345021.6722528232,6299543.950575274,1365.0,zona777,E23_N419,train
265,54171,86414.742,35400,52246.7315,345788.9015826769,6299376.681862016,0.2237540971479949,798.0019508022815,official_shapezona777,89571.0,345809.10751247616,6299272.87619877,1250.0,zona777,E23_N419,train
266,604210,864583.3403,698883,993943.7938,346132.0356132459,6299377.162555965,0.2866950575838284,793.5525362677872,official_shapezona777,1303093.0,346368.3236315443,6299518.927147947,1206.0,zona777,E23_N419,train
267,49358,72931.1466,63468,92204.4978,347128.0328031968,6298782.65960244,0.188775360497741,539.7576771471649,official_shapezona777,112826.0,346972.139409356,6298702.30021449,1285.0,zona777,E23_N419,train
268,36259,51264.394700000004,38625,55353.8822,347585.93109563366,6299034.065700654,0.330580328966042,800.5775020048022,official_shapezona777,74884.0,347775.5078120827,6299093.316035468,1268.0,zona777,E23_N419,train
269,57488,83249.4115,50380,72493.5294,344057.7116289065,6299043.341977732,0.3281445030046124,671.7807032205164,official_shapezona777,107868.0,343979.4078596062,6299274.174963845,1162.0,zona777,E22_N419,train
27,29120,42398.3761,22448,33080.2801,345038.29751086177,6303558.881697694,0.5745053064494122,1223.2744609446963,official_shapezona777,51568.0,344929.30476264347,6303452.182031493,1512.0,zona777,E23_N420,test
270,45973,67244.45760000001,28603,41389.1445,344583.7296756598,6299161.5427049305,0.3296118086445594,667.8687824280933,official_shapezona777,74576.0,344635.67980315385,6299454.010955267,1271.0,zona777,E22_N419,train
271,22720,34629.0629,26224,37890.4086,345252.36660247366,6299199.625574991,0.3677036317843246,849.0578496661619,official_shapezona777,48944.0,345264.60971722787,6299184.835546747,1557.0,zona777,E23_N419,train
272,293132,405834.11220000003,328259,464330.20910000004,344098.22694291803,6298579.480718298,0.3145524520410772,645.8891314268112,official_shapezona777,621391.0,343871.72242436727,6298608.725585018,1127.0,zona777,E22_N419,train
273,25971,37996.5667,17651,25831.7723,344644.7828968876,6298569.77057199,0.3288988121414834,632.0190568743274,official_shapezona777,43622.0,344762.43090642337,6298687.189835404,856.0,zona777,E22_N419,train
274,777276,1084309.2546,878836,1231005.4917,345305.69371717214,6298705.728213754,0.390072390709424,804.2436027100775,official_shapezona777,1656112.0,345487.2034977103,6298861.383390737,1422.0,zona777,E23_N419,train
275,112711,165755.1335,112968,162253.9812,345857.2523651597,6298560.647406079,0.3568838805536269,1047.4558807089925,official_shapezona777,225679.0,345923.3406076773,6298619.049295681,1797.0,zona777,E23_N419,train
276,810893,1084847.8443999998,888599,1226471.6214,346673.5916460119,6298691.541378714,0.3450229816003891,766.7629118766636,official_shapezona777,1699492.0,346405.87845250225,6299001.286419118,1226.0,zona777,E23_N419,train
277,107369,146770.42450000002,84029,121095.4446,344188.00112611544,6297843.225760002,0.3799718205699413,834.1606648219749,official_shapezona777,191398.0,344077.0766047712,6297578.610952048,1248.0,zona777,E22_N419,train
278,29285,39309.045,45001,63348.3082,344685.556480482,6298165.370171661,0.32501865239662,737.3075637277216,official_shapezona777,74286.0,344727.29611232266,6297744.377231241,1054.0,zona777,E22_N419,train
279,83199,117788.2179,68430,96642.4871,345300.6520672366,6298134.627864347,0.3542024919281532,721.409232861537,official_shapezona777,151629.0,345324.5861609586,6297971.386436632,1472.0,zona777,E23_N419,train
28,4274,6914.3135999999995,4029,6074.6293,343859.21920897264,6303228.441261003,0.404994135112092,1108.929649518279,official_shapezona777,8303.0,344001.3758882332,6303376.022160665,879.0,zona777,E22_N420,validation
280,381754,524368.7389,420320,591415.4095999999,344313.5663452145,6297078.383858209,0.5042542999187412,1083.826147923246,official_shapezona777,802074.0,344437.4973593459,6297601.986739378,1590.0,zona777,E22_N419,train
281,530493,710534.8593,590246,817507.7996999999,344958.14335324906,6297172.349315677,0.8121208054145018,1267.4184631630778,official_shapezona777,1120739.0,345000.56988736894,6297752.112016268,1824.0,zona777,E22_N419,train
282,842097,1144602.0391000004,1002430,1390307.1016,345584.8984798932,6297384.834248186,0.7178108168954935,1405.0902387518436,official_shapezona777,1844527.0,345707.75887476845,6297723.679353569,1946.0,zona777,E23_N419,train
283,56531,80311.69009999999,64004,91939.68549999999,346000.5934734644,6297623.247431149,0.362975643694467,1065.3147487733513,official_shapezona777,120535.0,345986.6461691625,6297939.010702286,1462.0,zona777,E23_N419,train
284,965722,1306036.400300001,1040754,1437238.8566999997,346346.43710696127,6297925.738540156,0.4677404009620468,1187.3796705100683,official_shapezona777,2006476.0,346326.2139312905,6297920.0075081885,1906.0,zona777,E23_N419,train
285,1093206,1433573.3000999996,1180092,1615533.265,346770.2995194505,6298132.895233464,0.3353641155236969,745.2470617890358,official_shapezona777,2273298.0,346612.2188252486,6298294.970300418,1268.0,zona777,E23_N419,train
286,1031666,1413123.895300001,1152073,1600621.5787999996,347399.29511814984,6298316.680932502,0.338559716464325,872.3333608335815,official_shapezona777,2183739.0,347207.43244362075,6298512.3540308615,1674.0,zona777,E23_N419,train
287,24049,38239.939,42776,61013.23,346864.0448864638,6297581.381114138,0.3115290668369071,680.8163414206356,official_shapezona777,66825.0,346737.7508417508,6297412.893063973,1242.0,zona777,E23_N419,train
288,51011,74161.2452,38122,54959.9516,347593.36079808493,6297647.095366003,0.6883581977894476,1009.9115443594056,official_shapezona777,89133.0,347416.4453793769,6297658.276945688,1706.0,zona777,E23_N419,train
289,93954,136189.9076,73491,103507.9846,348165.12467486865,6297852.458328721,0.350107244059121,1105.0707536432892,official_shapezona777,167445.0,348190.0356833587,6298029.252058885,1668.0,zona777,E23_N419,train
290,29378,44338.6577,35237,50278.0348,346364.3704157618,6296829.407796027,0.4286421739032465,836.795926612569,official_shapezona777,64615.0,346429.2891433877,6296693.585808249,1328.0,zona777,E23_N419,train
291,44772,66610.3732,37658,53050.227300000006,346966.90146020823,6296954.885669537,0.336407194261974,735.0500521976501,official_shapezona777,82430.0,346901.1624165959,6296734.860172267,1148.0,zona777,E23_N419,train
292,92972,131169.795,58573,83237.3224,347870.556435228,6297141.268140044,0.6944075939241784,1347.6663553908584,official_shapezona777,151545.0,347713.9384341285,6296921.436438021,1930.0,zona777,E23_N419,train
293,38610,57735.0639,41373,59328.9208,344335.0666811205,6296293.597937035,0.5914218071096731,961.6675637215376,official_shapezona777,79983.0,344512.10597251914,6296412.04738507,1530.0,zona777,E22_N419,train
294,52630,69136.6386,21575,30826.7448,345048.2062790113,6295852.718442373,1.0885294728407393,1855.9498601788653,official_shapezona777,74205.0,345292.8537699616,6296444.475668755,2769.0,zona777,E23_N419,train
295,226827,319736.7366,249007,359892.7895,345745.2736416368,6295904.260974838,1.4204222083658615,2041.807991212234,official_shapezona777,475834.0,346019.1153784723,6296382.457670112,2271.0,zona777,E23_N419,train
296,110920,157031.6965,95925,137999.6472,346435.2440857843,6295943.856035946,0.7979438110566024,1211.5803196430206,official_shapezona777,206845.0,346641.72987019265,6296071.227991975,1559.0,zona777,E23_N419,train
297,33542,50857.5293,55667,78217.5813,347086.56649971445,6295837.193354537,0.6460433142638963,1253.7867045570165,official_shapezona777,89209.0,347217.1272181058,6296324.38278649,1569.0,zona777,E23_N419,train
298,253782,353444.864,284420,399850.3783,347814.1342088134,6296540.964605496,0.5609277377269284,1073.28996638261,official_shapezona777,538202.0,347383.43940193456,6296696.831042991,1643.0,zona777,E23_N419,train
299,361348,502881.0464,381828,538325.632,348409.7170117249,6295946.478251512,0.9952715237320052,1715.6202095551416,official_shapezona777,743176.0,348825.0658511577,6295787.499072898,2246.0,zona777,E23_N419,train
3,25082,39383.748100000004,12792,19031.4093,344622.77281980973,6302135.293015342,0.917610159362402,1326.1028390348074,official_shapezona777,37874.0,344754.0593282991,6301940.800681206,1604.0,zona777,E22_N420,validation
30,22815,35753.3312,6343,9065.047700000001,348329.1267055754,6307121.659165687,0.5522673335838595,1249.5794231062755,official_shapezona777,29158.0,348043.9510254476,6306982.550895123,932.0,zona777,E23_N420,test
300,21139,31507.7206,23166,33105.2552,347695.48827668885,6295881.916640712,0.4248968650362055,764.3061146531254,official_shapezona777,44305.0,347556.76801715384,6295950.756822029,1104.0,zona777,E23_N419,train
301,39945,58944.3566,17614,25489.0557,344387.5169020113,6295192.999454999,0.6602157427499871,1075.720402893901,official_shapezona777,57559.0,344562.4994179885,6295366.999756771,1436.0,zona777,E22_N419,train
302,5615,8538.4332,6117,8805.3313,344991.7109622134,6295121.736192612,0.2621953756731001,649.8684146450832,official_shapezona777,11732.0,345081.35773951584,6294965.351091033,930.0,zona777,E22_N419,train
303,460780,640464.5177,509133,719409.6095,346543.70288769924,6294996.274356093,0.4670538089757922,884.4585698936135,official_shapezona777,969913.0,346413.0174314603,6294983.58511846,1391.0,zona777,E23_N419,train
304,178493,249315.06829999998,194965,282657.448,347118.5823244462,6295017.276306971,0.5315104275547657,961.7925451677291,official_shapezona777,373458.0,347213.2321090993,6294826.788559891,1711.0,zona777,E23_N419,train
305,46121,65176.6518,40174,59670.395300000004,347729.1982534843,6295007.355260508,0.6980842778088441,1499.6618288023164,official_shapezona777,86295.0,347692.22156556,6295128.20308245,1755.0,zona777,E23_N419,train
306,466964,630781.2271,546889,760995.9465999999,347844.3291617276,6298637.472625044,0.2466276095554143,659.8309475732967,official_shapezona777,1013853.0,347966.80645221745,6299024.359121095,1254.0,zona777,E23_N419,train
307,257218,354595.5878,176390,263045.483,346594.5860077264,6299261.52298984,0.2892089052164736,654.0255242111161,official_shapezona777,433608.0,346541.0674434051,6299355.84932243,1377.0,zona777,E23_N419,train
308,53927,72933.1931,53048,74869.6838,346254.59860618727,6298447.842898425,0.2931994463122471,834.4378724610433,official_shapezona777,106975.0,346229.245234868,6298311.344379528,1288.0,zona777,E23_N419,train
309,223311,306553.6161,276421,384284.1113,347062.3928532122,6299176.326666785,0.2080489283481743,596.6612629573792,official_shapezona777,499732.0,347113.3178243539,6299111.116842628,1109.0,zona777,E23_N419,train
31,8160,12670.7479,5346,7708.9006,347406.67388752673,6306437.715490369,0.5568053009503106,1030.5613923192725,official_shapezona777,13506.0,347624.4329187028,6306421.546794018,1407.0,zona777,E23_N420,test
310,41496,60319.0256,33842,49680.7069,347947.294554862,6294514.178563601,0.8448499775675677,1251.9831050317734,official_shapezona777,75338.0,347934.61764315487,6294528.6593618095,1798.0,zona777,E23_N419,train
311,9272,13718.4988,8354,12089.2922,348894.5398470378,6294148.336279657,0.6988173091083326,1267.3918035825482,official_shapezona777,17626.0,348779.43106774084,6294072.896289572,1494.0,zona777,E23_N419,train
312,13726,21598.7934,16037,23456.7488,347913.537446718,6293782.70136694,0.5241773312276309,916.0897618569434,official_shapezona777,29763.0,347516.66078688303,6293790.483351813,1241.0,zona777,E23_N419,train
313,17813,27177.8943,12117,17626.3505,348324.1401013872,6293152.047128993,0.6264098471917374,1371.5752835748715,official_shapezona777,29930.0,348288.9631807551,6292826.267123288,1524.0,zona777,E23_N419,train
314,14383,21725.5583,12499,18179.6254,349135.65237878857,6293266.31329791,0.6438522797307337,1137.597442965838,official_shapezona777,26882.0,348696.4254519753,6293509.823525036,1429.0,zona777,E23_N419,train
315,11570,17996.251,13159,18794.8844,349189.7223619097,6292864.472040677,0.588297667111693,1182.9031899956751,official_shapezona777,24729.0,349170.6927898419,6292719.252820575,1621.0,zona777,E23_N419,train
316,37169,56960.4905,35766,51147.4781,348758.29048906127,6291907.087893525,1.229073788895821,1339.0985544034047,official_shapezona777,72935.0,348803.53102077194,6291656.725659834,1961.0,zona777,E23_N419,train
317,7270,10968.803,12538,17902.5192,349706.75905773614,6291648.2493556505,0.8951425144725107,1335.1996501348913,official_shapezona777,19808.0,349519.3723243134,6291871.280290792,1838.0,zona777,E23_N419,train
318,7185,10492.0102,5191,7717.4333,348346.7958457129,6290850.482867228,0.5313308012966118,1051.558192158176,official_shapezona777,12376.0,348139.47293148027,6291270.696590175,1120.0,zona777,E23_N419,train
319,35442,51517.4333,19963,29590.742,349299.2955688013,6290886.187437713,0.7628854468072752,1323.961392038036,official_shapezona777,55405.0,349110.7947116686,6291118.490334807,1515.0,zona777,E23_N419,train
32,21491,34909.7889,17963,25903.027,349143.79793676455,6305761.73725068,0.7017460145710178,1716.316542571236,official_shapezona777,39454.0,349070.0270948446,6305445.995285649,1226.0,zona777,E23_N420,test
320,19271,29650.2712,12409,18049.6761,348553.7570988229,6290384.965372828,0.5799526383385404,1214.7739250872985,official_shapezona777,31680.0,348315.6299873737,6290257.917392677,1539.0,zona777,E23_N419,train
321,22481,35605.8529,21023,30730.5857,347935.52935783926,6292911.3429288585,0.3699032869682695,852.6452129725367,official_shapezona777,43504.0,347707.8488874586,6293049.037260941,1196.0,zona777,E23_N419,train
322,22442,34334.2572,15097,22143.2126,347960.1270337871,6292350.73990492,0.3801442363451646,781.8087896043435,official_shapezona777,37539.0,347780.05596845946,6292213.749620395,1128.0,zona777,E23_N419,train
323,13159,19725.625,8703,12665.604,348039.5111600242,6291475.163147606,0.3016272775976376,774.34820553381,official_shapezona777,21862.0,347898.2846491629,6291423.210547983,1039.0,zona777,E23_N419,train
324,1225,1871.6847,3161,4287.4359,350077.9856444755,6290862.995815908,0.2877740899675401,958.6248762402683,official_shapezona777,4386.0,350051.2204742362,6290914.780209758,910.0,zona777,E23_N419,train
325,8817,13704.491,6318,9427.7026,348447.34359155386,6289928.891936539,0.2237223385034912,906.6782828183495,official_shapezona777,15135.0,348415.3088206145,6289955.536703006,964.0,zona777,E23_N419,train
326,18857,28808.9258,10473,15410.1426,349215.97410260944,6289985.928011343,0.5483788846861328,1050.2541398182511,official_shapezona777,29330.0,349172.0683941357,6289972.516229117,1390.0,zona777,E23_N419,train
327,11691,17836.318900000002,7884,11280.215,350024.0284827902,6290115.542076159,1.0203365048758362,1256.9641687590629,official_shapezona777,19575.0,349792.3672541507,6290230.024367816,1805.0,zona777,E23_N419,train
328,30915,47719.5032,20563,30605.0644,348568.28515869903,6289354.270187425,0.8314797858875942,1130.6644798664493,official_shapezona777,51478.0,348383.9186837095,6289315.591456545,1440.0,zona777,E23_N419,train
329,37971,55939.2657,32838,47719.3406,349864.508483559,6288818.388893605,1.4552701555991494,1475.2814977706876,official_shapezona777,70809.0,349738.8475052606,6289069.97659902,1915.0,zona777,E23_N419,train
33,36849,55001.204,29994,43291.587400000004,347231.5782755373,6305764.802494748,0.7737017922456497,1240.157105200924,official_shapezona777,66843.0,347358.0352766932,6305523.335622279,1529.0,zona777,E23_N420,test
330,8404,12735.2766,6162,9039.6583,348713.0628537,6288709.129518475,0.5075685019531153,1168.6641964111477,official_shapezona777,14566.0,348610.2273788274,6288746.227928052,1741.0,zona777,E23_N419,train
331,6663,11193.250900000001,4932,7361.338400000001,348493.9852700286,6287947.207998927,0.3451565791570831,776.3114021699876,official_shapezona777,11595.0,348301.1469598965,6287986.716601984,1131.0,zona777,E23_N419,train
332,9552,14498.6945,5258,7787.2142,349115.2867407048,6288029.117506261,0.6324173765598491,935.6302095670252,official_shapezona777,14810.0,349310.5623227549,6288210.201688048,1161.0,zona777,E23_N419,train
333,15619,26001.8384,17129,25332.5726,349978.11665169394,6288110.394120786,0.8062529974790676,1124.712718168099,official_shapezona777,32748.0,349940.0853487236,6287870.551453524,1637.0,zona777,E23_N419,train
334,9499,15035.6828,9814,14582.1664,348917.3936203497,6287548.1372745335,0.417599388721823,1317.3589406012325,official_shapezona777,19313.0,348737.5672862838,6287430.256666495,1343.0,zona777,E23_N419,train
335,13047,19538.3338,11570,17355.2916,348964.8954849354,6287183.407131163,0.6100591660672042,1766.3355003962645,official_shapezona777,24617.0,349024.9063248974,6287185.260632896,2122.0,zona777,E23_N419,train
336,27365,44025.1907,16964,25172.2502,349788.0094601064,6286103.304587328,0.6472812904430439,1102.9534327498404,official_shapezona777,44329.0,349825.1540300932,6286017.5643709535,1255.0,zona777,E23_N419,train
337,88155,125235.6445,101862,147971.5378,350045.06509551685,6287282.147724094,0.5018200203361646,937.6559752034956,official_shapezona777,190017.0,349968.5814374503,6287512.827420704,957.0,zona777,E23_N419,train
338,30739,44151.5271,25141,35964.9908,347384.6150285708,6284455.831060636,3.3643517819749857,2853.843383465195,official_shapezona777,55880.0,347694.28140658553,6284318.79139227,3468.0,zona777,E23_N418,validation
339,25327,41084.3915,19000,28873.28,349673.8711417136,6283712.959158495,3.91800576470235,2483.0036060251296,official_shapezona777,44327.0,349210.8829381641,6282991.920432243,2854.0,zona777,E23_N418,validation
