unit_id,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_x_32719,unit_y_32719,unit_area_km2,unit_bbox_span_m,representation,tile_id,partition
88b2c54285fffff,32797,46655.5478,16891,24371.2608,334768.62457907887,6292738.793858889,0.6380430359316013,943.985139030905,h3_r8,E22_N419,train
88b2c54287fffff,22547,34608.72,22160,32699.3668,335307.24655579985,6292128.326208344,0.6379230982250484,943.8944078910863,h3_r8,E22_N419,train
88b2c54289fffff,32191,46002.8192,26037,37691.0734,335984.63373381214,6293728.391198718,0.6380768643445238,943.9267403895501,h3_r8,E22_N419,train
88b2c5428bfffff,24301,34733.98,21184,31111.4571,336523.18403754506,6293117.852157521,0.6379569160387075,943.8360135005787,h3_r8,E22_N419,train
88b2c5428dfffff,5081,7044.8657,3815,5754.4527,335107.30604402843,6293538.87075296,0.6381199353626699,944.0013080406934,h3_r8,E22_N419,train
88b2c54291fffff,25628,39356.4279,21675,32046.4344,337600.08412226377,6291897.009530431,0.6377170157951133,943.6545455709565,h3_r8,E22_N419,train
88b2c54293fffff,16664,25486.4408,10840,16110.4951,338138.4338907165,6291286.705936647,0.6375970638969966,943.5638045512023,h3_r8,E22_N419,train
88b2c54295fffff,74294,104986.2935,61766,89432.5588,336722.96419951366,6291707.478438655,0.6377601045151738,943.7291139201843,h3_r8,E22_N419,train
88b2c54297fffff,424052,574772.0375,367241,515565.6462,337261.3832252431,6291097.171308197,0.6376401584961705,943.6383731228998,h3_r8,E22_N419,train
88b2c54299fffff,29923,45117.9622,23101,33964.9923,337938.81407767464,6292696.908856185,0.6377938497460577,943.6707035308937,h3_r8,E22_N419,train
88b2c5429bfffff,23730,36140.7254,18362,27022.7795,338477.1614414614,6292086.530328127,0.6376738931475027,943.5799669852713,h3_r8,E22_N419,train
88b2c5429dfffff,150287,210846.4276,169174,242038.74910000002,337061.66750245146,6292507.391602738,0.6378369665158057,943.745281889278,h3_r8,E22_N419,train
88b2c542a1fffff,4,7.3622,1,1.4677,333552.65531966195,6291749.219627071,0.6380090940770176,944.0434928942705,h3_r8,E22_N419,train
88b2c542a3fffff,73417,114218.2022,65745,97693.7308,334091.34896810376,6291138.823393548,0.6378891670008108,943.9527575094253,h3_r8,E22_N419,train
88b2c542a7fffff,59819,93204.9455,47654,70466.746,333214.0587893214,6290949.251120157,0.6379321198966854,944.0272848659661,h3_r8,E22_N419,train
88b2c542a9fffff,7798,11023.7858,6114,8686.5818,333891.2809827041,6292549.249262391,0.6380860449164157,944.0596864176914,h3_r8,E22_N419,train
88b2c542abfffff,2869,4283.5535,2168,3069.795,334429.9722160034,6291938.77806633,0.6379661131383393,943.9689555190271,h3_r8,E22_N419,train
88b2c542b1fffff,75904,116724.6884,75593,110923.4684,335507.1541482636,6290718.071171673,0.6377262459130953,943.7874795561074,h3_r8,E22_N419,train
88b2c542b3fffff,19612,29098.4826,16189,23768.5793,336045.6448346812,6290107.835465165,0.637606310506971,943.6967345143203,h3_r8,E22_N419,train
88b2c542b5fffff,17725,27933.568600000002,15132,22894.8558,334629.97576838685,6290528.505662544,0.6377692387065704,943.8620174058597,h3_r8,E22_N419,train
88b2c542b7fffff,24608,38321.7406,24126,35460.7065,335168.53571423533,6289918.266430095,0.6376493092116626,943.771272592945,h3_r8,E22_N419,train
88b2c542b9fffff,7381,11322.9577,4554,6787.5232,335845.8016890251,6291517.937052268,0.6378031592980338,943.8036720318487,h3_r8,E22_N419,train
88b2c542bbfffff,208173,290348.25289999996,215511,319760.1253,336384.2899724884,6290907.626386715,0.6376832191730852,943.7129314591875,h3_r8,E22_N419,train
88b2c542bdfffff,15207,23014.6716,12262,18106.8809,334968.5966066163,6291328.385370741,0.6378461801304859,943.87821989652,h3_r8,E22_N419,train
88b2c542c1fffff,79,120.7514,118,166.4218,335784.75622628164,6295139.207772533,0.6382736640596777,944.0336025463184,h3_r8,E22_N419,train
88b2c542c3fffff,4469,6659.0489,3775,5703.4425,336323.3709360127,6294528.515314957,0.6381537123321943,943.9428848888492,h3_r8,E22_N419,train
88b2c542c9fffff,37596,55816.1827,44186,64746.3364,336123.524916942,6295939.467861457,0.6383504932883673,944.0497280396521,h3_r8,E22_N419,train
88b2c542cbfffff,38035,55249.9409,36095,52156.1582,336662.1371959104,6295328.700487517,0.638230536913249,943.9590148836724,h3_r8,E22_N419,train
88b2c542d1fffff,201064,275841.95530000003,229485,330994.0861,337739.16128280497,6294107.401194315,0.6379906204136006,943.7775743562961,h3_r8,E22_N419,train
88b2c542d3fffff,33696,47670.7336,27176,39808.3595,338277.5730781559,6293496.8692672,0.6378706603294518,943.6868470038171,h3_r8,E22_N419,train
88b2c542d5fffff,66318,95911.599,54939,82098.2691,336861.91881867836,6293917.90134566,0.638033759357322,943.8521624936839,h3_r8,E22_N419,train
88b2c542d7fffff,127646,191378.4546,147677,211483.90840000001,337400.3998679907,6293307.365860715,0.6379138051543124,943.7614353687968,h3_r8,E22_N419,train
88b2c542d9fffff,171999,229585.03840000002,173053,245853.30479999998,338077.9517335673,6294907.497585267,0.6380674122712501,943.7936988461297,h3_r8,E22_N419,train
88b2c542dbfffff,35332,50565.6192,38131,55193.1942,338616.3611103825,6294296.890745215,0.6379474475262609,943.7029759873985,h3_r8,E22_N419,train
88b2c542ddfffff,20192,29239.2254,19074,27634.8672,337200.68265329546,6294718.011599777,0.6381105792806021,943.8682969861547,h3_r8,E22_N419,train
88b2c542e1fffff,713,1094.3756,582,880.7180999999999,333691.180120303,6293959.964659185,0.6382829076102574,944.1665871026926,h3_r8,E22_N419,train
88b2c542e3fffff,144,220.30939999999998,102,156.3159,334229.93576515035,6293349.340007855,0.6381629724007863,944.0758654387319,h3_r8,E22_N419,train
88b2c54303fffff,126,187.1039,998,1377.6838,326268.29656948464,6295265.95454802,0.6390199631569726,944.976546654827,h3_r8,E21_N419,train
88b2c5430bfffff,687,936.5287999999999,86,122.5463,326606.8323646717,6296066.564436333,0.6390970589323858,944.9927486660308,h3_r8,E21_N419,train
88b2c5431dfffff,4829,6842.825,3319,4669.7121,327146.2683274739,6295455.529292113,0.6389771604823233,944.9020523182116,h3_r8,E21_N419,train
88b2c54351fffff,5450,7909.9846,6772,9498.6065,327823.4226322542,6297056.782353761,0.6391312724743244,944.9344217706239,h3_r8,E21_N419,train
88b2c54353fffff,8492,11893.7948,5337,7407.4374,328362.78688090097,6296445.675829669,0.6390113633263537,944.8437296602642,h3_r8,E21_N419,train
88b2c54357fffff,1960,2787.3801,2899,4047.0714,327484.8308789969,6296256.125288737,0.6390542281942121,944.9182443196769,h3_r8,E21_N419,train
88b2c54359fffff,857,1261.0628,2267,3219.4798,328162.0435739381,6297857.500468839,0.6392082933041903,944.9505846785614,h3_r8,E21_N419,train
88b2c5435bfffff,15149,22113.016,12349,17300.7131,328701.4053566423,6297246.318993315,0.6390883795329908,944.8598971033352,h3_r8,E21_N419,train
88b2c54401fffff,11271,16976.0931,8582,13051.034099999999,343179.5785900475,6284388.9717171425,0.6363206795516114,942.6399169641663,h3_r8,E22_N418,train
88b2c54403fffff,3827,5704.0629,2763,4144.742,343717.19492427073,6283779.606091122,0.63620072082388,942.5491205623257,h3_r8,E22_N418,train
88b2c54405fffff,88365,127608.89020000001,81848,123569.89520000001,342303.247223453,6284199.388304906,0.6363638043605914,942.7144774511689,h3_r8,E22_N418,train
88b2c54407fffff,30609,47240.4311,27902,43456.1304,342840.93282455765,6283590.019215608,0.6362438514026304,942.6236812162097,h3_r8,E22_N418,train
88b2c54409fffff,6803,10505.6203,5455,8313.8841,343518.2533810858,6285187.9854456745,0.6363974845150354,942.6561382802902,h3_r8,E22_N419,train
88b2c5440bfffff,16442,24671.3366,8470,12816.4393,344055.86737454036,6284578.54485373,0.6362775209758429,942.5653462872724,h3_r8,E22_N418,train
88b2c5440dfffff,2292,3512.6622,2564,3725.8412000000003,342641.8953309246,6284998.415779918,0.6364406373274591,942.7307087915251,h3_r8,E22_N418,train
88b2c54411fffff,11754,17390.4496,6865,10180.8268,345130.89457844367,6283359.8989581745,0.6360375910994642,942.3837486061966,h3_r8,E23_N418,validation
88b2c54413fffff,41609,64810.4483,31280,47072.3857,345668.30777666764,6282750.693646538,0.6359176248020972,942.2929429400247,h3_r8,E23_N418,validation
88b2c54415fffff,288164,419233.90839999996,269237,393409.50430000003,344254.74432746955,6283170.31889784,0.6360807611694418,942.4583195972955,h3_r8,E22_N418,train
88b2c54417fffff,11241,17132.8959,7056,10912.6296,344792.2267935315,6282561.110133287,0.6359608006042815,942.3675140828709,h3_r8,E22_N418,train
88b2c54419fffff,19397,27951.1634,13483,19844.6806,345469.5913630873,6284158.749020472,0.6361143584310134,942.3999687100295,h3_r8,E23_N418,validation
88b2c5441bfffff,27184,41981.0571,27059,40601.5239,346007.0022325356,6283549.4687465485,0.6359943873043256,942.309167440515,h3_r8,E23_N418,validation
88b2c5441dfffff,133442,191199.9479,139011,202513.35249999998,344593.4144423668,6283969.182692567,0.6361575564967029,942.4745497249532,h3_r8,E22_N418,train
88b2c54421fffff,7430,11857.8743,4914,7606.0708,341088.2809433417,6283210.81464028,0.6363300112537933,942.7727719506365,h3_r8,E22_N418,train
88b2c54423fffff,3605,5826.0346,3394,5190.2545,341626.03815081343,6282601.517079828,0.6362100689105892,942.6819714761223,h3_r8,E22_N418,train
88b2c54427fffff,1819,2937.7555,586,877.515,340749.71766990144,6282411.895926404,0.6362531039602092,942.7565017159213,h3_r8,E22_N418,train
88b2c54429fffff,6233,9816.9553,2011,3077.2841,341426.87329052435,6284009.7946165,0.6364068953941396,942.7890277504921,h3_r8,E22_N418,train
88b2c5442bfffff,8438,13119.9815,5098,7847.0594,341964.6281589916,6283400.422065504,0.636286948216241,942.6982316809008,h3_r8,E22_N418,train
88b2c5442dfffff,550,941.7076,913,1328.9732999999999,340550.45680703514,6283820.19065139,0.6364499526371667,942.8635678455466,h3_r8,E22_N418,train
88b2c54431fffff,9888,14678.7319,5912,9097.1264,343039.93710110115,6282181.912293546,0.6360470510279932,942.5166258362588,h3_r8,E22_N418,train
88b2c54433fffff,7481,11881.6349,6035,9443.0409,343577.49116250616,6281572.775064539,0.6359271010564601,942.4258160793106,h3_r8,E22_N418,train
88b2c54435fffff,37141,62901.393599999996,19141,30284.3957,342163.7284233209,6281992.297966011,0.6360901256267905,942.591166434926,h3_r8,E22_N418,train
88b2c54437fffff,141973,207398.66579999993,138960,207956.32299999995,342701.351754745,6281383.157294799,0.63597018141967,942.5003568374086,h3_r8,E22_N418,train
88b2c54439fffff,16100,24162.5925,10184,15478.634900000001,343378.551495365,6282980.728565022,0.6361238975024137,942.5328804103192,h3_r8,E22_N418,train
88b2c5443bfffff,8237,13244.0756,10253,15719.0141,343916.1032297569,6282371.516349129,0.6360039426820665,942.4420750486315,h3_r8,E22_N418,train
88b2c5443dfffff,69936,102886.7676,70081,104621.71620000001,342502.3160978905,6282791.127959193,0.6361670000871366,942.6074310386321,h3_r8,E22_N418,train
88b2c54441fffff,22117,33051.364,19130,28353.21,343319.2786217731,6286596.654364208,0.6365942336476773,942.7631281565991,h3_r8,E22_N419,train
88b2c54443fffff,1127,1692.7647,540,786.5306,343856.9571843818,6285987.060383063,0.6364742662764916,942.6723451632424,h3_r8,E22_N419,train
88b2c54445fffff,5137,8938.1251,2894,4326.0656,342442.8246418109,6286407.1019379115,0.636637408698838,942.8377085182583,h3_r8,E22_N419,train
88b2c54447fffff,9317,15023.3618,8045,12011.086299999999,342980.57246812887,6285797.504472401,0.6365174470966929,942.7469256949262,h3_r8,E22_N419,train
88b2c54449fffff,19762,29628.1996,18026,26715.0962,343658.01377856283,6287395.865437186,0.6366709969644637,942.7793161812588,h3_r8,E22_N419,train
88b2c5444bfffff,4230,6412.5956,4642,6810.0741,344195.6899866464,6286786.196511167,0.6365510248140535,942.6885376070859,h3_r8,E22_N419,train
88b2c5444dfffff,3,5.0374,55,88.78349999999999,342781.5331512104,6287206.32678215,0.6367142000317503,942.8539065560908,h3_r8,E22_N419,train
88b2c54451fffff,117941,165953.75890000002,121023,176143.7442,345270.8416705864,6285567.093947596,0.6363110776016596,942.5069667039206,h3_r8,E23_N419,train
88b2c54453fffff,18341,28262.165,17560,26323.8831,345808.3171341757,6284957.660302061,0.6361911025795997,942.4161743946024,h3_r8,E23_N418,validation
88b2c54455fffff,9295,14245.7459,8769,13289.4947,344394.56883289304,6285377.544834725,0.6363542979364056,942.5815575828892,h3_r8,E22_N419,train
88b2c54457fffff,16300,23257.3919,7928,11747.7348,344932.11356116855,6284768.107715194,0.6362343286469491,942.490765427181,h3_r8,E22_N418,train
88b2c54459fffff,11303,15850.6397,11679,16941.9139,345609.5987573229,6286366.141371638,0.6363878033406555,942.5231535527855,h3_r8,E23_N419,train
88b2c5445bfffff,28860,42337.6757,20688,30557.784,346147.0718784102,6285756.6327848155,0.6362678235250124,942.43236565392,h3_r8,E23_N419,train
88b2c5445dfffff,46395,68709.7634,37611,56120.5561,344733.2992860348,6286176.606015966,0.636431051687224,942.5977544468478,h3_r8,E22_N419,train
88b2c54461fffff,13338,21632.4491,7851,11622.1352,341227.67525488447,6285418.361815695,0.6366037073783443,942.8960561818676,h3_r8,E22_N419,train
88b2c54463fffff,9421,14206.5577,4908,7524.8272,341765.4946981815,6284808.835836933,0.6364837563593324,942.805269111821,h3_r8,E22_N418,train
88b2c54465fffff,522,906.3575999999999,317,468.1467,340351.16278943897,6285228.7750686,0.6366467868178552,942.9706061256584,h3_r8,E22_N419,train
88b2c54467fffff,10122,15663.9734,6645,10072.4926,340889.0514986248,6284619.245616193,0.636526841600332,942.8798192355316,h3_r8,E22_N418,train
88b2c54469fffff,994,1744.7713,867,1269.3504,341566.32806253224,6286217.539231747,0.6366805499526909,942.9122786825756,h3_r8,E22_N419,train
88b2c5446bfffff,3,6.0166,12,17.804,342104.145153039,6285607.938283452,0.6365605941350774,942.8214960359037,h3_r8,E22_N419,train
88b2c5446dfffff,1163,2021.4257,694,1027.0774999999999,340689.7888997089,6286027.966245193,0.6367236573988876,942.9868386499002,h3_r8,E22_N419,train
88b2c54481fffff,2,3.1974,1,1.2865,346941.4871645499,6280125.059281843,0.6354809496390939,942.0042467191233,h3_r8,E23_N418,validation
88b2c54483fffff,392,719.1386,115,177.2135,347478.63485362416,6279516.242600514,0.6353609848200582,941.9134186056908,h3_r8,E23_N418,validation
88b2c54485fffff,0,0.0,24,35.1035,346065.640681204,6279935.451751992,0.6355241145961251,942.07880824944,h3_r8,E23_N418,validation
88b2c5448bfffff,0,0.0,2,3.3074,347817.29106924246,6280314.65654712,0.6354377510173135,941.9296750312205,h3_r8,E23_N418,validation
88b2c54491fffff,11810,21814.4006,10671,16016.582699999999,348891.38093040924,6279097.108429246,0.6351978092424313,941.7480140799307,h3_r8,E23_N418,validation
88b2c54493fffff,13926,24468.5001,8775,13217.351200000001,349428.325393558,6278488.451964127,0.6350778372049039,941.6571768932045,h3_r8,E23_N418,validation
88b2c54495fffff,933,1802.9309,696,1030.7235,348015.71556911455,6278907.50432372,0.635241019212463,941.8225860086386,h3_r8,E23_N418,validation
88b2c54497fffff,5083,9229.0159,4401,6624.1285,348552.72930498514,6278298.844447408,0.6351210528320897,941.7317489358829,h3_r8,E23_N418,validation
88b2c54499fffff,9746,17212.6245,6981,10476.6805,349230.061526414,6279895.433714807,0.6352745425805323,941.7642648371984,h3_r8,E23_N418,validation
88b2c5449bfffff,12712,22134.0709,7162,10954.2248,349767.00369833095,6279286.7022738885,0.6351545656489872,941.6734320078976,h3_r8,E23_N418,validation
88b2c5449dfffff,408,774.8818,298,455.31,348354.36948696023,6279705.843288895,0.6353177805195355,941.8388467964251,h3_r8,E23_N418,validation
88b2c544a5fffff,9993,16184.459200000001,7499,11882.0763,343975.2706961266,6278757.737211851,0.6355334653984643,942.211604261538,h3_r8,E22_N418,train
88b2c544a7fffff,6237,9865.3089,5047,7675.0713,344512.62850478484,6278148.9852823,0.6354135226083952,942.1207721800893,h3_r8,E22_N418,train
88b2c544a9fffff,23,39.3815,32,46.8686,345189.7516349406,6279745.833957043,0.6355672458767863,942.1533596150693,h3_r8,E23_N418,validation
88b2c544adfffff,9473,14498.3513,4722,7030.7609,344313.82004150806,6279556.205896474,0.6356103434691652,942.2279008139158,h3_r8,E22_N418,train
88b2c544b9fffff,67,125.4105,12,19.474600000000002,347140.0076301695,6278717.889956782,0.6352841955453914,941.8971477893647,h3_r8,E23_N418,validation
88b2c544bbfffff,66,121.8492,8,12.0854,347677.0906392699,6278109.226670863,0.63516423483664,941.8063108349452,h3_r8,E23_N418,validation
88b2c544c1fffff,15952,26047.3352,13229,19753.5669,347081.6231496271,6282331.143445046,0.6357544424087631,942.1275512897992,h3_r8,E23_N418,validation
88b2c544c3fffff,574,1017.6928,410,615.9308,347618.8331850977,6281722.098409431,0.6356344686750562,942.0367364279227,h3_r8,E23_N418,validation
88b2c544c5fffff,1887,3141.3736,2069,3138.3147,346205.65403093834,6282141.566753639,0.6357976576255088,942.2021327379625,h3_r8,E23_N418,validation
88b2c544c7fffff,5,7.7956,18,26.2086,346742.93333517225,6281532.518275457,0.6356776895888672,942.11131801171,h3_r8,E23_N418,validation
88b2c544c9fffff,13028,20783.4927,9043,13533.0238,347420.3419380246,6283129.829862429,0.6358311720824792,942.1437701575342,h3_r8,E23_N418,validation
88b2c544cbfffff,20595,34023.592,18825,28400.952699999998,347957.54965668183,6282520.70986818,0.6357111935070369,942.0529596803244,h3_r8,E23_N418,validation
88b2c544cdfffff,23692,37429.8742,20309,30429.2573,346544.34616341343,6282940.266889412,0.6358744152916836,942.2183616315015,h3_r8,E23_N418,validation
88b2c544d1fffff,4979,8220.4897,3978,6049.5783,349031.7642335925,6281302.705084012,0.6354712338598567,941.8713251955342,h3_r8,E23_N418,validation
88b2c544d3fffff,0,0.0,1,1.4339,349568.77107972867,6280693.820286042,0.6353512528281737,941.7805012075696,h3_r8,E23_N418,validation
88b2c544d7fffff,1461,2599.344,1201,1806.4253,348693.0523795442,6280504.243548343,0.6353945187433374,941.8550931924256,h3_r8,E23_N418,validation
88b2c544d9fffff,12526,20086.5605,5963,9363.8413,349370.5050358216,6282101.227877831,0.6355479258532534,941.8875428030733,h3_r8,E23_N418,validation
88b2c544dbfffff,4059,6506.8745,2342,3550.3538,349907.5095770728,6281492.268124895,0.6354279399639833,941.7967231887742,h3_r8,E23_N418,validation
88b2c544ddfffff,4111,6885.9384,4620,6836.2244,348494.69042389275,6281911.668276714,0.6355912140919808,941.9621446894016,h3_r8,E23_N418,validation
88b2c544e1fffff,8867,13332.0406,3497,5227.8006000000005,344991.00586488046,6281153.327205337,0.6357640303618737,942.2604506968637,h3_r8,E22_N418,train
88b2c544e5fffff,35856,54575.481999999996,16804,25097.0568,344114.9782760052,6280963.716268143,0.635807150196856,942.3350017854827,h3_r8,E22_N418,train
88b2c544e7fffff,1051,1641.8178,566,895.8076,344652.3984355129,6280354.735900324,0.6356871984612091,942.2441829589661,h3_r8,E22_N418,train
88b2c544e9fffff,7933,11812.391599999999,5351,8301.440700000001,345329.64231635653,6281951.979793436,0.6358408391485671,942.276704024931,h3_r8,E23_N418,validation
88b2c544ebfffff,1,2.2595,0,0.0,345866.990889853,6281342.927874265,0.6357208768225244,942.1858894384932,h3_r8,E23_N418,validation
88b2c544edfffff,29548,43755.4862,14463,22318.5069,344453.5880216289,6281762.382563911,0.635883986962755,942.3512651415076,h3_r8,E22_N418,train
88b2c54541fffff,0,0.0,1,1.7839,337183.20672865934,6285269.571484537,0.6368957488525437,943.2849763847189,h3_r8,E22_N419,train
88b2c54561fffff,9983,14953.5583,8861,13189.7878,335091.1949677997,6284091.0386905065,0.6369045528260894,943.4176911950926,h3_r8,E22_N418,train
88b2c54569fffff,10079,14784.4843,9377,13788.02,335429.66055240144,6284890.312408174,0.6369815914085418,943.4339838894666,h3_r8,E22_N418,train
88b2c5456dfffff,20315,30817.147,19020,28275.8266,334552.8237469031,6284700.667444145,0.6370244618525838,943.5084722823813,h3_r8,E22_N418,train
88b2c54581fffff,1906,3167.9659,1189,1946.3281,340809.6685111392,6278797.5909875315,0.6357823966920234,942.5259637838462,h3_r8,E22_N418,train
88b2c54583fffff,8,11.9786,14,22.2624,341347.3011135229,6278188.750388814,0.6356624720297432,942.4351366569754,h3_r8,E22_N418,train
88b2c54589fffff,3961,5858.3923,2872,4515.2967,341148.13984477427,6279596.175746847,0.6358593635518025,942.5422860761755,h3_r8,E22_N418,train
88b2c5458bfffff,13945,20415.5988,8009,12407.2604,341685.7701357078,6278987.260115813,0.6357394339823788,942.4514633266954,h3_r8,E22_N418,train
88b2c54591fffff,605,919.5846,432,691.5614,342760.8298214969,6277769.664182689,0.635499572240732,942.2698042494012,h3_r8,E22_N418,train
88b2c54593fffff,379,646.1032,272,458.2022,343298.25920420035,6277160.983872483,0.6353796401098628,942.1789679435315,h3_r8,E22_N418,train
88b2c54595fffff,132098,189758.7073,115079,170837.1709,341884.8667471968,6277579.98823633,0.6355425464995597,942.344305008417,h3_r8,E22_N418,train
88b2c54597fffff,1,1.2207,0,0.0,342422.3654060849,6276971.304526022,0.6354226201265675,942.2534688476007,h3_r8,E22_N418,train
88b2c54599fffff,16350,25088.2517,10045,16317.7894,343099.3233294302,6278568.085203284,0.635576501324721,942.2861252462026,h3_r8,E22_N418,train
88b2c5459bfffff,1342,2276.5336,975,1672.6108,343636.75041261036,6277959.329864506,0.6354565642723615,942.1952933031134,h3_r8,E22_N418,train
88b2c5459dfffff,78629,108106.39600000001,79652,118601.1029,342223.33346331,6278378.422929112,0.6356195035391065,942.3606360449921,h3_r8,E22_N418,train
88b2c545a3fffff,494,844.088,438,721.3122,339256.7227828337,6277010.898804765,0.6356712668942517,942.567746115732,h3_r8,E22_N418,train
88b2c545b1fffff,180,311.9524,72,122.06479999999999,340670.450424782,6276591.91504213,0.6355084790245343,942.4024400875205,h3_r8,E22_N418,train
88b2c545b3fffff,1928,3589.666,1196,1953.8763999999999,341208.0206580153,6275983.302986383,0.6353885633651745,942.3115997146815,h3_r8,E22_N418,train
88b2c545b5fffff,1,1.5063,0,0.0,339794.42927312764,6276402.20490366,0.6355513578818095,942.4769104116131,h3_r8,E22_N418,train
88b2c545b9fffff,117,242.84060000000002,100,171.77179999999998,341008.8612054739,6277390.302024905,0.635585487037594,942.4187955778907,h3_r8,E22_N418,train
88b2c545bbfffff,2514,4669.4142,2543,4191.6137,341546.4291410255,6276781.614916078,0.6354655664358801,942.3279595642234,h3_r8,E22_N418,train
88b2c545bdfffff,98,173.7163,59,98.5412,340132.81321209593,6277200.60554789,0.6356283938399407,942.4932759508956,h3_r8,E22_N418,train
88b2c545c1fffff,3070,5293.5723,2710,4197.9997,340948.94535636296,6281003.890942112,0.6360562408968102,942.6494077782845,h3_r8,E22_N418,train
88b2c545c3fffff,8154,13222.3789,4865,7548.6617,341486.6402835107,6280394.821841748,0.6359363073388165,942.5585939531447,h3_r8,E22_N418,train
88b2c545c7fffff,1932,3175.4237,1749,2737.8561,340610.4425965976,6280205.169826266,0.6359792922270198,942.6331042911042,h3_r8,E22_N418,train
88b2c545c9fffff,21266,36666.6788,31321,48153.3112,341287.47721218446,6281802.673365996,0.6361331664654721,942.6656968403258,h3_r8,E22_N418,train
88b2c545cbfffff,41953,72008.9109,33136,51240.960399999996,341825.16981410934,6281193.529254164,0.6360132280370312,942.5748874029377,h3_r8,E22_N418,train
88b2c545d1fffff,84417,120402.79640000004,81755,118901.3404,342900.3541724405,6279975.476360086,0.6357733484641043,942.3932548912708,h3_r8,E22_N418,train
88b2c545d3fffff,14065,20088.0925,11140,17890.9564,343437.84591665503,6279366.567569762,0.6356534073568006,942.3024318318348,h3_r8,E22_N418,train
88b2c545d5fffff,14114,22600.386899999998,16434,25813.1519,342024.2682588011,6279785.831187856,0.6358163728776753,942.4677755791927,h3_r8,E22_N418,train
88b2c545d7fffff,9721,15008.8099,9576,15048.8948,342561.82927613467,6279176.918976383,0.635696437532941,942.3769526749384,h3_r8,E22_N418,train
88b2c545d9fffff,4364,7215.6224,5633,8985.9179,343238.9081389798,6280774.0950621655,0.6358502363116751,942.4095426938729,h3_r8,E22_N418,train
88b2c545dbfffff,28033,41835.9639,21687,33748.3883,343776.3975699307,6280165.11126407,0.6357302903201991,942.3187240159023,h3_r8,E22_N418,train
88b2c545ddfffff,1768,2898.3523999999998,2190,3472.9065,342362.79546956095,6280584.463586874,0.6358932886958678,942.4840734176105,h3_r8,E22_N418,train
88b2c54601fffff,334080,470580.1208,327708,473742.1664,345550.91091921716,6289983.35256744,0.6368578263613365,942.7531629955629,h3_r8,E23_N419,train
88b2c54603fffff,164258,235079.48900000003,162394,232610.1481,346088.5107803931,6289373.462380342,0.6367378342160895,942.6623975549592,h3_r8,E23_N419,train
88b2c54605fffff,5469,8429.2253,4663,6808.9129,344674.3931347283,6289793.865561431,0.6369011473094499,942.8277935854276,h3_r8,E22_N419,train
88b2c54607fffff,12808,18788.0531,14131,20406.4927,345212.0622541802,6289183.971858145,0.6367811609037924,942.7370283138589,h3_r8,E23_N419,train
88b2c54609fffff,252857,355847.8429,271947,389380.2043,345889.7885166333,6290782.794376561,0.6369344685019045,942.7692832323955,h3_r8,E23_N419,train
88b2c5460bfffff,5533,7923.6501,11135,16424.219,346427.3860078386,6290172.829290427,0.6368144716349408,942.6785222321632,h3_r8,E23_N419,train
88b2c5460dfffff,44448,62549.5187,32289,47032.6453,345013.244170984,6290593.321177327,0.63697781749201,942.8439238257124,h3_r8,E23_N419,train
88b2c54611fffff,21191,32214.1998,19144,27661.4451,347502.3803206762,6288953.134364611,0.6365744749079206,942.4969864184386,h3_r8,E23_N419,train
88b2c54613fffff,31677,48449.3937,25572,37885.4039,348039.7771300039,6288343.404516999,0.6364544750880715,942.4062116234563,h3_r8,E23_N419,train
88b2c54615fffff,17143,24570.0054,11999,17424.5359,346626.04374835396,6288763.650612074,0.6366178410746872,942.5716275071609,h3_r8,E23_N419,train
88b2c54617fffff,11656,16850.122199999998,7800,11515.6154,347163.5098169475,6288153.917258661,0.636497846959886,942.4808528720168,h3_r8,E23_N419,train
88b2c54619fffff,26984,42251.4623,24488,35755.2539,347841.27973096655,6289752.412580935,0.6366510795587987,942.5131055279635,h3_r8,E23_N419,train
88b2c5461bfffff,29621,46004.8823,25645,37735.1776,348378.6741823828,6289142.607837811,0.6365310750022939,942.4223351645633,h3_r8,E23_N419,train
88b2c5461dfffff,11160,16590.8333,9269,13298.723,346964.9166112385,6289562.942621097,0.6366944737642838,942.5877566244453,h3_r8,E23_N419,train
88b2c54621fffff,7316,12097.2403,7268,11220.1998,343459.0371786826,6288804.959967315,0.6368677129344102,942.8862592966761,h3_r8,E22_N419,train
88b2c54623fffff,8149,12167.644,8325,12499.8031,343996.7779251938,6288195.1376731675,0.6367477370256179,942.7954897608142,h3_r8,E22_N419,train
88b2c54625fffff,13428,21691.351599999998,10518,15855.6505,342582.4606609271,6288615.438597629,0.6369109382521996,942.9608595090685,h3_r8,E22_N419,train
88b2c54627fffff,3563,6114.8896,2607,3803.7705,343120.2706679363,6288005.612798013,0.6367909681160718,942.8700901486445,h3_r8,E22_N419,train
88b2c54629fffff,28671,44533.212999999996,20184,30112.3173,343797.8326701367,6289604.368271875,0.6369444344641686,942.9024139922112,h3_r8,E22_N419,train
88b2c5462bfffff,14770,22207.573,11260,16628.369599999998,344335.5710483565,6288994.47105398,0.6368244538144059,942.8116488963133,h3_r8,E22_N419,train
88b2c5462dfffff,13985,23239.4141,11786,17832.5871,342921.22954120627,6289414.860698244,0.636987687815668,942.9770242136437,h3_r8,E22_N419,train
