unit_id,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_x_32719,unit_y_32719,unit_area_km2,unit_bbox_span_m,representation,tile_id,partition
87b2c5561ffffff,174657,257150.78089999995,165465,231945.63230000006,348486.18180087383,6304426.219566502,4.469396581691528,2697.695864637906,h3_r7,E23_N420,test
87b2c5562ffffff,482864,696951.3488999999,475704,685333.9290999998,344438.9842868346,6304280.519337054,4.4714595285098255,2698.5673514090013,h3_r7,E22_N420,validation
87b2c5563ffffff,786887,1110432.9305000007,789625,1134379.419499999,346392.51787980966,6303247.058182233,4.469473699344167,2697.9485288236756,h3_r7,E23_N420,test
87b2c5565ffffff,80275,127432.32350000001,56989,82090.7491,348626.95714045357,6306639.144688506,4.471305181184979,2698.061853175692,h3_r7,E23_N420,test
87b2c5566ffffff,166369,246155.8989,150369,220644.2784,344579.2104018382,6306493.798871128,4.473369596700418,2698.933662271418,h3_r7,E22_N420,validation
87b2c5568ffffff,3247142,4329282.362899999,3568706,4904614.060399993,350297.8240494878,6301181.089680484,4.46550074380231,2696.7106916505145,h3_r7,E23_N420,test
87b2c5569ffffff,523687,705762.1596,529051,731214.7248000001,352249.59648104233,6300148.582147319,4.463513622824444,2696.0916778367246,h3_r7,E23_N420,test
87b2c556affffff,1617821,2173540.7137999963,1798628,2479142.324199997,348204.8052315176,6300002.231245581,4.465577749454263,2696.9631859511137,h3_r7,E23_N420,test
87b2c556bffffff,595217,808368.7686999999,584927,803707.1561000001,350156.9189518823,6298969.893310409,4.463591521367197,2696.344280231977,h3_r7,E23_N419,train
87b2c556cffffff,16290,22502.9218,27519,38181.5084,350438.7870305597,6303392.906890343,4.467409424976892,2697.0768697002786,h3_r7,E23_N420,test
87b2c556dffffff,1417597,1877851.0002999997,1451441,1977629.551999999,352390.80518331577,6302359.912074219,4.465421839068164,2696.457811202097,h3_r7,E23_N420,test
87b2c556effffff,88920,138896.14429999999,68169,99230.3278,348345.46449162695,6302213.914994413,4.467487436876073,2697.3296421082923,h3_r7,E23_N420,test
87b2c5570ffffff,9474,16418.3651,5350,8549.804399999999,340390.48004378815,6304134.761863008,4.473518341689083,2699.4381696187193,h3_r7,E22_N420,validation
87b2c5571ffffff,128231,209902.3045,114036,172495.68,342344.94174079294,6303101.152190784,4.471533847052288,2698.819520357996,h3_r7,E22_N420,validation
87b2c5572ffffff,110056,189871.5842,95778,145978.4907,338296.05961623334,6302955.188882573,4.473589856638663,2699.689842517837,h3_r7,E22_N420,validation
87b2c5573ffffff,179761,291772.9135,165523,247443.4275,340250.8623694824,6301921.748835301,4.471606261976795,2699.0713022953714,h3_r7,E22_N420,validation
87b2c5574ffffff,290862,418002.1883999999,298918,434472.97570000007,340530.1564508497,6306348.3959201425,4.475429876079231,2699.8048026426695,h3_r7,E22_N420,validation
87b2c5575ffffff,175993,257720.4152,181063,261617.6183,342484.8637859501,6305314.298551992,4.473444921654531,2699.1861094775377,h3_r7,E22_N420,validation
87b2c5576ffffff,45278,67853.012,37505,54826.916600000004,338435.4315360718,6305168.689702427,4.475502396189472,2700.056753793964,h3_r7,E22_N420,validation
87b2c5704ffffff,27192,42786.4148,16040,24143.316399999992,356967.8827479187,6279396.392031106,4.4422761452493225,2691.2979424668592,h3_r7,E23_N418,validation
87b2c5706ffffff,6525,10779.0246,3291,5043.0533000000005,354878.6618687868,6278219.2919759,4.442348714663148,2691.5486487719463,h3_r7,E23_N418,validation
87b2c5714ffffff,85649,144262.121,53137,79723.5647,350840.6870932102,6278069.474553727,4.444402211131749,2692.4175837806542,h3_r7,E23_N418,validation
87b2c5715ffffff,11401,18637.6418,5886,8972.4911,352789.4055841421,6277042.157561453,4.442419401061726,2691.798970138654,h3_r7,E23_N418,validation
87b2c5716ffffff,18499,33169.9648,11789,17600.2886,348751.0556965505,6276892.135302115,4.444470122327926,2692.667411602568,h3_r7,E23_N418,validation
87b2c5722ffffff,29580,46381.4717,22522,33294.82059999999,357109.37056379707,6281601.285823229,4.44418717042731,2691.6657889338676,h3_r7,E23_N418,validation
87b2c5723ffffff,35566,57296.0428,24290,36765.122599999995,359057.06778363156,6280573.457648985,4.442201692962295,2691.046851385501,h3_r7,E23_N418,validation
87b2c5726ffffff,14368,21287.054,9273,13243.0318,357250.91574101994,6283806.802396776,4.446097678573921,2692.0334056306165,h3_r7,E23_N418,validation
87b2c5730ffffff,567970,797691.9690000003,586971,841522.7047000001,353071.2194648783,6281452.024612023,4.446244915248539,2692.5355415351805,h3_r7,E23_N418,validation
87b2c5731ffffff,160172,248903.7668,106802,166203.05660000004,355019.8449649698,6280424.04989241,4.444260735029439,2691.9167722745333,h3_r7,E23_N418,validation
87b2c5732ffffff,29875,50637.064699999995,21131,31921.481,350981.3177607771,6280274.583781317,4.446315705003831,2692.7860317269806,h3_r7,E23_N418,validation
87b2c5733ffffff,618100,886022.0101000005,601177,858865.3014,352930.28366207174,6279246.779443203,4.4443324153197095,2692.167370612733,h3_r7,E23_N418,validation
87b2c5734ffffff,667711,922329.2663999995,637363,911338.3945000002,353212.2129738077,6283657.892802599,4.448156898176843,2692.9034825366107,h3_r7,E23_N418,validation
87b2c5735ffffff,210002,311233.44430000003,155107,228233.52359999996,355161.0856043823,6282629.430843219,4.4461722397218315,2692.2846661109943,h3_r7,E23_N418,validation
87b2c5736ffffff,144877,227365.2625,120003,175747.48699999996,351122.00631618925,6282480.316283654,4.448228683227689,2693.1542498643976,h3_r7,E23_N418,validation
87b2c57a4ffffff,8977,14871.6221,7676,12222.5541,344711.40364438435,6276742.0544736665,4.446516758152745,2693.5351892023464,h3_r7,E22_N418,train
87b2c57a5ffffff,11056,17426.8823,9015,14687.807200000001,346661.3899102929,6275714.761766514,4.444536148756184,2692.9168539071106,h3_r7,E23_N418,validation
87b2c57a6ffffff,7669,12144.3343,5294,8819.0817,342621.3640656092,6275564.476026526,4.446580003351405,2693.7841367549845,h3_r7,E22_N418,train
87b2c57b0ffffff,9863,15844.1206,7844,13321.3704,338441.1852290693,6273209.216584574,4.446700834176203,2694.2808734350256,h3_r7,E22_N418,train
87b2c57b3ffffff,659,1089.7911000000001,388,659.4046999999999,338302.3916350317,6271004.926347739,4.444781404096818,2693.9107645679615,h3_r7,E22_N418,train
87b2c57b4ffffff,826,1430.2883,471,728.7398000000001,338580.03779622447,6275414.131611889,4.448619756750278,2694.65075315407,h3_r7,E22_N418,train
87b2c57b5ffffff,460,784.3207,285,454.37399999999997,340531.29111432214,6274386.863370754,4.446641362074433,2694.032698224997,h3_r7,E22_N418,train
87b2c5cd3ffffff,3048,4617.2868,2002,2847.8634,338853.90062384645,6311812.91713628,4.481236723889111,2701.156078803062,h3_r7,E22_N420,validation
87b2c5cd8ffffff,13676,20140.8389,11830,17012.5233,342764.883502283,6309742.453317203,4.477265428110473,2699.918584136176,h3_r7,E22_N420,validation
87b2c5cd9ffffff,55626,80251.3314,50976,71947.9751,344719.49487992516,6308707.698920608,4.475279116848329,2699.2997386216884,h3_r7,E22_N420,validation
87b2c5cdaffffff,84339,124179.04629999999,70130,101358.0176,340669.89157288324,6308562.650732415,4.477340862426485,2700.171200997429,h3_r7,E22_N420,validation
87b2c5cdbffffff,398387,580838.5726000004,395220,557692.6965000002,342624.84437915235,6307528.065685675,4.475355449578944,2699.552464193257,h3_r7,E22_N420,validation
87b2c5cddffffff,871,1266.1512,787,1120.5154,344859.83770266746,6310922.219210545,4.477188086252731,2699.665580091765,h3_r7,E22_N420,validation
87b2c5cdeffffff,46900,70879.6554,45094,66001.3796,340809.6853920042,6310777.526024781,4.47925129802351,2700.5373643242056,h3_r7,E22_N420,validation
