origin,tile,cpc,cpc_numerator,observed_mass,predicted_mass,full_domain_observed_mass,destination_count,l1_error
36103158207,450,0.8339747065402251,10206.182458639276,6119.0,6119.0,9958.0,64,2031.8175413607248
36103158208,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158209,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158319,450,0.6971004052902514,6141.454570607114,4405.0,4404.999999999998,8720.0,64,2668.545429392885
36103158326,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158327,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158502,450,0.5954361998383507,5558.992361690843,4668.0,4668.0,7886.0,64,3777.0076383091578
36103158505,450,0.6387458147689864,7829.746197438235,6129.0,6129.0,10202.0,64,4428.253802561764
36103158506,450,0.596789048651243,4312.397665553882,3613.0,3613.0,6125.0,64,2913.602334446118
36103158509,450,0.713805364661991,9246.634693831431,6477.0,6477.0,11395.0,64,3707.365306168569
36103158510,450,0.7312612358526356,12937.473784704829,8846.0,8846.000000000002,16491.0,64,4754.526215295173
36103158511,450,0.6501359574482113,11034.107469811042,8486.0,8485.999999999998,15482.0,64,5937.892530188958
36103158512,450,0.6567728978666088,7336.1532691700195,5585.0,5584.999999999999,8904.0,64,3833.84673082998
36103158513,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158514,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158604,450,0.6524316548373787,8403.319714305439,6440.0,6440.0,11955.0,64,4476.680285694562
36103158605,450,0.7291094558662543,10330.02277071309,7084.0,7084.000000000001,12048.0,64,3837.9772292869084
36103158606,450,0.6583154402646623,8376.405661927563,6362.0,6361.999999999999,11596.0,64,4347.5943380724375
36103158607,450,0.6877104382969472,5351.762630826843,3891.0,3891.0,7099.0,64,2430.2373691731573
36103159700,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36105950201,248,0.0,0.0,0.0,0.0,0.0,3,0.0
36105950300,248,0.990579501524096,2236.7285144414086,1129.0,1128.9999999999998,1994.0,3,21.271485558591106
36105950400,248,0.9983180368600391,5173.284067008723,2591.0,2591.0,5306.0,3,8.71593299127749
36055000200,84,0.5109025634463027,3213.5771240772438,3145.0,3144.9999999999995,4210.0,89,3076.422875922756
36055000700,84,0.5049992209127308,3484.4946242978417,3450.0,3450.000000000001,4577.0,89,3415.5053757021587
36055001000,84,0.4554628493702797,3134.495329366266,3441.0,3441.0000000000005,5934.0,89,3747.504670633735
36055001300,84,0.47629983431897793,2868.277602268885,3011.0,3011.0000000000005,4358.0,89,3153.7223977311146
36055001600,84,0.0,0.0,0.0,0.0,0.0,89,0.0
36055001800,84,0.5586555730911982,7309.449518325238,6542.0,6542.000000000001,9344.0,89,5774.5504816747625
36055001900,84,0.5325572273225092,4149.685915296992,3896.0,3896.0000000000005,5307.0,89,3642.3140847030086
36055002000,84,0.5105813943246871,5313.1099893426945,5203.0,5203.0,7322.0,89,5092.8900106573055
36055002100,84,0.4958206669089513,5062.329009140393,5105.0,5105.000000000001,7317.0,89,5147.670990859607
36055002200,84,0.4790858377739905,3683.2119208064387,3844.0,3844.0000000000005,5312.0,89,4004.7880791935613
36055002300,84,0.493950285156999,5014.583294913854,5076.0,5076.0,7143.0,89,5137.416705086146
36055002400,84,0.5324575636677034,4651.549276201055,4368.0,4367.999999999999,6297.0,89,4084.4507237989437
36055003900,84,0.5168140875250236,3556.714550347212,3441.0,3441.0,4324.0,89,3325.285449652788
36055004000,84,0.5102291454974978,2313.378945685655,2267.0,2267.0,3223.0,89,2220.621054314345
36055004100,84,0.43508186018411676,1247.8147750080466,1434.0,1434.0,2253.0,89,1620.1852249919532
36055004602,84,0.5206822964936932,4302.918498223882,4132.0,4132.000000000001,4944.0,89,3961.081501776119
36055004701,84,0.4751118941755208,4519.264337397552,4756.0,4756.0,5743.0,89,4992.735662602447
36055004702,84,0.40962240218972357,2153.7945907135663,2629.0,2629.0000000000005,3622.0,89,3104.2054092864337
36055004800,84,0.4867483339472264,3137.5797606238216,3223.0,3223.0,4295.0,89,3308.4202393761784
36055004900,84,0.46947666302722524,2555.8309535202143,2722.0,2722.0,3378.0,89,2888.1690464797857
36055005000,84,0.539835712280694,3323.2286447999527,3078.0,3078.0,3837.0,89,2832.7713552000478
36055005100,84,0.5206948691006144,2066.117240591238,1984.0,1984.0,2544.0,89,1901.8827594087622
36055005200,84,0.5277581615793313,3058.8863045138037,2898.0,2897.9999999999995,3759.0,89,2737.113695486196
36055005400,84,0.5482013993703042,5820.802458513889,5309.0,5309.0,7433.0,89,4797.19754148611
36055005500,84,0.4408070711306076,2659.8298672020865,3017.0,3017.0,3975.0,89,3374.170132797914
36055005600,84,0.4636799570343907,3074.1981151380105,3315.0,3315.0000000000005,4456.0,89,3555.8018848619895
36055005700,84,0.5496138848540137,2548.0099701832073,2318.0,2317.9999999999995,3231.0,89,2087.9900298167922
36055005800,84,0.5428466872935693,7223.118021128235,6653.0,6652.999999999999,9390.0,89,6082.881978871766
36055005900,84,0.45570314075799645,1758.1027170443501,1929.0,1929.0,2909.0,89,2099.8972829556496
36055006000,84,0.5075315595013541,3334.4823459238955,3285.0,3285.0,5203.0,89,3235.517654076104
36055006100,84,0.31817761841612857,1630.9784720010753,2563.0,2563.0,4559.0,89,3495.021527998925
36055007600,84,0.5040563460199006,3828.812004367165,3798.0,3798.0,5825.0,89,3767.1879956328353
36055007900,84,0.5160613477871538,2717.5790574471516,2633.0,2632.9999999999995,3770.0,89,2548.4209425528475
36055008000,84,0.4823971159350382,3204.0816440405233,3321.0,3321.0,4343.0,89,3437.9183559594762
36055008100,84,0.5961770522319779,7625.104498046999,6395.0,6395.0,8705.0,89,5164.895501953002
36055008200,84,0.5278177623698888,5383.741176172865,5100.0,5099.999999999999,7134.0,89,4816.258823827135
36055008301,84,0.5319681890449552,5547.364275360794,5214.0,5213.999999999999,7163.0,89,4880.635724639206
36055008400,84,0.4957834816510214,3802.659304263334,3835.0,3834.999999999999,4949.0,89,3867.3406957366656
36055008500,84,0.6482607269024301,6634.3002791194685,5117.0,5117.0,6698.0,89,3599.699720880531
36055008600,84,0.5668276845060021,6394.949936596716,5641.0,5641.0,7798.0,89,4887.050063403284
36055008801,84,0.0,0.0,0.0,0.0,0.0,89,0.0
36055009200,84,0.463404830305468,1672.8914374027393,1805.0,1804.9999999999998,2553.0,89,1937.1085625972607
36055009301,84,0.5010426375388809,3403.0815941640785,3396.0,3395.9999999999995,4742.0,89,3388.918405835921
36055009401,84,0.0,0.0,0.0,0.0,0.0,89,0.0
36055009402,84,0.0,0.0,0.0,0.0,0.0,89,0.0
36055009404,84,0.0,0.0,0.0,0.0,0.0,89,0.0
36055009605,84,0.0,0.0,0.0,0.0,0.0,89,0.0
36055010100,84,0.6143922579653245,7498.043116208818,6102.0,6101.999999999999,7840.0,89,4705.95688379118
36055010200,84,0.5498282667007176,6078.901316643134,5528.0,5528.0,7882.0,89,4977.098683356866
36055010300,84,0.4250032097541041,4628.284954222196,5445.0,5445.000000000001,7613.0,89,6261.715045777806
36055010400,84,0.48832285110758356,7065.055009824518,7234.0,7233.999999999999,10157.0,89,7402.9449901754815
