service_date,day_class,table,field,category,count
2024-11-24,domingo,viajes,periodo_inicio_viaje,83,615953
2024-11-24,domingo,viajes,periodo_inicio_viaje,84,614068
2024-11-24,domingo,viajes,periodo_inicio_viaje,85,224188
2024-11-24,domingo,viajes,periodo_inicio_viaje,86,71097
2024-11-24,domingo,viajes,periodo_inicio_viaje,87,2950
2024-11-24,domingo,viajes,periodo_fin_viaje,-1,610320
2024-11-24,domingo,viajes,periodo_fin_viaje,80,899
2024-11-24,domingo,viajes,periodo_fin_viaje,81,1035
2024-11-24,domingo,viajes,periodo_fin_viaje,82,8491
2024-11-24,domingo,viajes,periodo_fin_viaje,83,358044
2024-11-24,domingo,viajes,periodo_fin_viaje,84,393348
2024-11-24,domingo,viajes,periodo_fin_viaje,85,130507
2024-11-24,domingo,viajes,periodo_fin_viaje,86,52524
2024-11-24,domingo,viajes,periodo_fin_viaje,87,5696
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,M15M,22222
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,M3B,74673
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,M40M,18951
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,MS_B_B,12851
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,9494
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,MS_MT_MT,10327
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,MS_M_B,23550
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,MS_M_M,261556
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,RD,62767
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,SM2H,199218
2024-11-24,domingo,viajes,tipo_corte_etapa_viaje,UE,865255
2024-11-24,domingo,etapas,tipo_dia,DOMINGO,2015003
2024-11-24,domingo,etapas,tiene_bajada,0,658249
2024-11-24,domingo,etapas,tiene_bajada,1,1356754
2024-11-24,domingo,etapas,tipo_transporte,BUS,1000941
2024-11-24,domingo,etapas,tipo_transporte,METRO,962851
2024-11-24,domingo,etapas,tipo_transporte,METROTREN,38503
2024-11-24,domingo,etapas,tipo_transporte,ZP,12708
2024-11-24,domingo,etapas,periodoSubida,01 - PRE NOCTURNO DOMINGO,3302
2024-11-24,domingo,etapas,periodoSubida,02 - NOCTURNO DOMINGO,2935
2024-11-24,domingo,etapas,periodoSubida,03 - TRANSICION DOMINGO MANANA,35671
2024-11-24,domingo,etapas,periodoSubida,04 - MANANA DOMINGO,798910
2024-11-24,domingo,etapas,periodoSubida,05 - MEDIODIA DOMINGO,787005
2024-11-24,domingo,etapas,periodoSubida,06 - TARDE DOMINGO,287467
2024-11-24,domingo,etapas,periodoSubida,07 - TRANSICION DOMINGO NOCTURNO,94775
2024-11-24,domingo,etapas,periodoSubida,08 - PRE NOCTURNO DOMINGO,4938
2024-11-24,domingo,etapas,periodoBajada,01 - PRE NOCTURNO DOMINGO,1249
2024-11-24,domingo,etapas,periodoBajada,02 - NOCTURNO DOMINGO,1390
2024-11-24,domingo,etapas,periodoBajada,03 - TRANSICION DOMINGO MANANA,17323
2024-11-24,domingo,etapas,periodoBajada,04 - MANANA DOMINGO,526566
2024-11-24,domingo,etapas,periodoBajada,05 - MEDIODIA DOMINGO,542446
2024-11-24,domingo,etapas,periodoBajada,06 - TARDE DOMINGO,187753
2024-11-24,domingo,etapas,periodoBajada,07 - TRANSICION DOMINGO NOCTURNO,73013
2024-11-24,domingo,etapas,periodoBajada,08 - PRE NOCTURNO DOMINGO,7014
2024-11-25,laboral,viajes,tipodia,0,3504683
2024-11-25,laboral,viajes,n_etapas,1,2460790
2024-11-25,laboral,viajes,n_etapas,10,1
2024-11-25,laboral,viajes,n_etapas,12,2
2024-11-25,laboral,viajes,n_etapas,19,1
2024-11-25,laboral,viajes,n_etapas,2,903937
2024-11-25,laboral,viajes,n_etapas,3,135756
2024-11-25,laboral,viajes,n_etapas,4,3912
2024-11-25,laboral,viajes,n_etapas,5,239
2024-11-25,laboral,viajes,n_etapas,6,26
2024-11-25,laboral,viajes,n_etapas,7,8
2024-11-25,laboral,viajes,n_etapas,8,7
2024-11-25,laboral,viajes,n_etapas,9,4
2024-11-25,laboral,viajes,netapassinbajada,0,2483744
2024-11-25,laboral,viajes,netapassinbajada,1,994273
2024-11-25,laboral,viajes,netapassinbajada,2,26085
2024-11-25,laboral,viajes,netapassinbajada,3,537
2024-11-25,laboral,viajes,netapassinbajada,4,44
2024-11-25,laboral,viajes,ultimaetapaconbajada,0,964067
2024-11-25,laboral,viajes,ultimaetapaconbajada,1,2540616
2024-11-25,laboral,viajes,periodo_inicio_viaje,59,628
2024-11-25,laboral,viajes,periodo_inicio_viaje,60,7149
2024-11-25,laboral,viajes,periodo_inicio_viaje,61,110521
2024-11-25,laboral,viajes,periodo_inicio_viaje,62,470950
2024-11-25,laboral,viajes,periodo_inicio_viaje,63,422127
2024-11-25,laboral,viajes,periodo_inicio_viaje,64,527977
2024-11-25,laboral,viajes,periodo_inicio_viaje,65,275699
2024-11-25,laboral,viajes,periodo_inicio_viaje,66,447915
2024-11-25,laboral,viajes,periodo_inicio_viaje,67,600501
2024-11-25,laboral,viajes,periodo_inicio_viaje,68,448971
2024-11-25,laboral,viajes,periodo_inicio_viaje,69,187310
2024-11-25,laboral,viajes,periodo_inicio_viaje,70,4935
2024-11-25,laboral,viajes,periodo_fin_viaje,-1,964112
2024-11-25,laboral,viajes,periodo_fin_viaje,59,220
2024-11-25,laboral,viajes,periodo_fin_viaje,60,863
2024-11-25,laboral,viajes,periodo_fin_viaje,61,19237
2024-11-25,laboral,viajes,periodo_fin_viaje,62,260693
2024-11-25,laboral,viajes,periodo_fin_viaje,63,382434
2024-11-25,laboral,viajes,periodo_fin_viaje,64,424575
2024-11-25,laboral,viajes,periodo_fin_viaje,65,201164
2024-11-25,laboral,viajes,periodo_fin_viaje,66,312600
2024-11-25,laboral,viajes,periodo_fin_viaje,67,354832
2024-11-25,laboral,viajes,periodo_fin_viaje,68,401324
2024-11-25,laboral,viajes,periodo_fin_viaje,69,171658
2024-11-25,laboral,viajes,periodo_fin_viaje,70,10971
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,M15M,50942
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,M3B,275522
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,M40M,12261
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,16219
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,6607
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,5721
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,52237
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,324739
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,RD,52053
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,SM2H,931127
2024-11-25,laboral,viajes,tipo_corte_etapa_viaje,UE,1777255
2024-11-25,laboral,etapas,tipo_dia,LABORAL,4700060
2024-11-25,laboral,etapas,tiene_bajada,0,1051017
2024-11-25,laboral,etapas,tiene_bajada,1,3649043
2024-11-25,laboral,etapas,tipo_transporte,BUS,1884645
2024-11-25,laboral,etapas,tipo_transporte,METRO,2256492
2024-11-25,laboral,etapas,tipo_transporte,METROTREN,76378
2024-11-25,laboral,etapas,tipo_transporte,ZP,482545
2024-11-25,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,683
2024-11-25,laboral,etapas,periodoSubida,02 - NOCTURNO,8090
2024-11-25,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,148631
2024-11-25,laboral,etapas,periodoSubida,04 - PUNTA MANANA,663913
2024-11-25,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,594263
2024-11-25,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,689751
2024-11-25,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,351125
2024-11-25,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,574519
2024-11-25,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,768846
2024-11-25,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,628306
2024-11-25,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,263275
2024-11-25,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,8658
2024-11-25,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,288
2024-11-25,laboral,etapas,periodoBajada,02 - NOCTURNO,2229
2024-11-25,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,59886
2024-11-25,laboral,etapas,periodoBajada,04 - PUNTA MANANA,446642
2024-11-25,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,539052
2024-11-25,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,570458
2024-11-25,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,270710
2024-11-25,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,429240
2024-11-25,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,518090
2024-11-25,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,560827
2024-11-25,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,238110
2024-11-25,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,13511
2024-11-26,laboral,viajes,tipodia,0,3578484
2024-11-26,laboral,viajes,n_etapas,1,2499823
2024-11-26,laboral,viajes,n_etapas,11,2
2024-11-26,laboral,viajes,n_etapas,12,1
2024-11-26,laboral,viajes,n_etapas,14,1
2024-11-26,laboral,viajes,n_etapas,17,1
2024-11-26,laboral,viajes,n_etapas,2,931169
2024-11-26,laboral,viajes,n_etapas,21,1
2024-11-26,laboral,viajes,n_etapas,3,143122
2024-11-26,laboral,viajes,n_etapas,35,1
2024-11-26,laboral,viajes,n_etapas,4,4096
2024-11-26,laboral,viajes,n_etapas,49,1
2024-11-26,laboral,viajes,n_etapas,5,230
2024-11-26,laboral,viajes,n_etapas,6,27
2024-11-26,laboral,viajes,n_etapas,7,5
2024-11-26,laboral,viajes,n_etapas,8,2
2024-11-26,laboral,viajes,n_etapas,9,2
2024-11-26,laboral,viajes,netapassinbajada,0,2576896
2024-11-26,laboral,viajes,netapassinbajada,1,976193
2024-11-26,laboral,viajes,netapassinbajada,2,24839
2024-11-26,laboral,viajes,netapassinbajada,3,515
2024-11-26,laboral,viajes,netapassinbajada,4,41
2024-11-26,laboral,viajes,ultimaetapaconbajada,0,943219
2024-11-26,laboral,viajes,ultimaetapaconbajada,1,2635265
2024-11-26,laboral,viajes,periodo_inicio_viaje,59,1178
2024-11-26,laboral,viajes,periodo_inicio_viaje,60,7609
2024-11-26,laboral,viajes,periodo_inicio_viaje,61,111170
2024-11-26,laboral,viajes,periodo_inicio_viaje,62,499542
2024-11-26,laboral,viajes,periodo_inicio_viaje,63,431645
2024-11-26,laboral,viajes,periodo_inicio_viaje,64,514951
2024-11-26,laboral,viajes,periodo_inicio_viaje,65,273388
2024-11-26,laboral,viajes,periodo_inicio_viaje,66,453605
2024-11-26,laboral,viajes,periodo_inicio_viaje,67,614176
2024-11-26,laboral,viajes,periodo_inicio_viaje,68,468414
2024-11-26,laboral,viajes,periodo_inicio_viaje,69,196858
2024-11-26,laboral,viajes,periodo_inicio_viaje,70,5948
2024-11-26,laboral,viajes,periodo_fin_viaje,-1,943260
2024-11-26,laboral,viajes,periodo_fin_viaje,59,556
2024-11-26,laboral,viajes,periodo_fin_viaje,60,1108
2024-11-26,laboral,viajes,periodo_fin_viaje,61,20011
2024-11-26,laboral,viajes,periodo_fin_viaje,62,280064
2024-11-26,laboral,viajes,periodo_fin_viaje,63,406304
2024-11-26,laboral,viajes,periodo_fin_viaje,64,423101
2024-11-26,laboral,viajes,periodo_fin_viaje,65,200005
2024-11-26,laboral,viajes,periodo_fin_viaje,66,317468
2024-11-26,laboral,viajes,periodo_fin_viaje,67,366750
2024-11-26,laboral,viajes,periodo_fin_viaje,68,420065
2024-11-26,laboral,viajes,periodo_fin_viaje,69,187307
2024-11-26,laboral,viajes,periodo_fin_viaje,70,12485
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,M15M,50518
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,M3B,259200
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,M40M,16300
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,16968
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,6445
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,5148
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,55714
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,323620
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,RD,60210
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,SM2H,985989
2024-11-26,laboral,viajes,tipo_corte_etapa_viaje,UE,1798372
2024-11-26,laboral,etapas,tipo_dia,LABORAL,4817522
2024-11-26,laboral,etapas,tiene_bajada,0,1030387
2024-11-26,laboral,etapas,tiene_bajada,1,3787135
2024-11-26,laboral,etapas,tipo_transporte,BUS,1943377
2024-11-26,laboral,etapas,tipo_transporte,METRO,2302304
2024-11-26,laboral,etapas,tipo_transporte,METROTREN,75883
2024-11-26,laboral,etapas,tipo_transporte,ZP,495958
2024-11-26,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,1294
2024-11-26,laboral,etapas,periodoSubida,02 - NOCTURNO,8677
2024-11-26,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,151319
2024-11-26,laboral,etapas,periodoSubida,04 - PUNTA MANANA,699336
2024-11-26,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,612377
2024-11-26,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,676685
2024-11-26,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,349613
2024-11-26,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,585399
2024-11-26,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,792417
2024-11-26,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,654350
2024-11-26,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,276091
2024-11-26,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,9964
2024-11-26,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,679
2024-11-26,laboral,etapas,periodoBajada,02 - NOCTURNO,2634
2024-11-26,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,62406
2024-11-26,laboral,etapas,periodoBajada,04 - PUNTA MANANA,474108
2024-11-26,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,568783
2024-11-26,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,570117
2024-11-26,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,270196
2024-11-26,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,440335
2024-11-26,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,539495
2024-11-26,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,586117
2024-11-26,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,257013
2024-11-26,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,15252
2024-11-27,laboral,viajes,tipodia,0,3618599
2024-11-27,laboral,viajes,n_etapas,1,2536275
2024-11-27,laboral,viajes,n_etapas,10,6
2024-11-27,laboral,viajes,n_etapas,12,1
2024-11-27,laboral,viajes,n_etapas,14,1
2024-11-27,laboral,viajes,n_etapas,15,1
2024-11-27,laboral,viajes,n_etapas,2,935057
2024-11-27,laboral,viajes,n_etapas,3,142843
2024-11-27,laboral,viajes,n_etapas,31,1
2024-11-27,laboral,viajes,n_etapas,4,4117
2024-11-27,laboral,viajes,n_etapas,5,248
2024-11-27,laboral,viajes,n_etapas,6,31
2024-11-27,laboral,viajes,n_etapas,7,7
2024-11-27,laboral,viajes,n_etapas,8,4
2024-11-27,laboral,viajes,n_etapas,9,7
2024-11-27,laboral,viajes,netapassinbajada,0,2590459
2024-11-27,laboral,viajes,netapassinbajada,1,1001581
2024-11-27,laboral,viajes,netapassinbajada,2,25974
2024-11-27,laboral,viajes,netapassinbajada,3,529
2024-11-27,laboral,viajes,netapassinbajada,4,56
2024-11-27,laboral,viajes,ultimaetapaconbajada,0,968480
2024-11-27,laboral,viajes,ultimaetapaconbajada,1,2650119
2024-11-27,laboral,viajes,periodo_inicio_viaje,59,3610
2024-11-27,laboral,viajes,periodo_inicio_viaje,60,8530
2024-11-27,laboral,viajes,periodo_inicio_viaje,61,110872
2024-11-27,laboral,viajes,periodo_inicio_viaje,62,493670
2024-11-27,laboral,viajes,periodo_inicio_viaje,63,426844
2024-11-27,laboral,viajes,periodo_inicio_viaje,64,515417
2024-11-27,laboral,viajes,periodo_inicio_viaje,65,285855
2024-11-27,laboral,viajes,periodo_inicio_viaje,66,462987
2024-11-27,laboral,viajes,periodo_inicio_viaje,67,614701
2024-11-27,laboral,viajes,periodo_inicio_viaje,68,473800
2024-11-27,laboral,viajes,periodo_inicio_viaje,69,201942
2024-11-27,laboral,viajes,periodo_inicio_viaje,70,20371
2024-11-27,laboral,viajes,periodo_fin_viaje,-1,968534
2024-11-27,laboral,viajes,periodo_fin_viaje,59,5155
2024-11-27,laboral,viajes,periodo_fin_viaje,60,1872
2024-11-27,laboral,viajes,periodo_fin_viaje,61,20216
2024-11-27,laboral,viajes,periodo_fin_viaje,62,276740
2024-11-27,laboral,viajes,periodo_fin_viaje,63,401628
2024-11-27,laboral,viajes,periodo_fin_viaje,64,417905
2024-11-27,laboral,viajes,periodo_fin_viaje,65,206458
2024-11-27,laboral,viajes,periodo_fin_viaje,66,325543
2024-11-27,laboral,viajes,periodo_fin_viaje,67,366501
2024-11-27,laboral,viajes,periodo_fin_viaje,68,419796
2024-11-27,laboral,viajes,periodo_fin_viaje,69,190567
2024-11-27,laboral,viajes,periodo_fin_viaje,70,17684
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,M15M,51245
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,M3B,259522
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,M40M,16778
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,16716
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,6929
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,5114
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,55996
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,341548
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,RD,59126
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,SM2H,993537
2024-11-27,laboral,viajes,tipo_corte_etapa_viaje,UE,1812088
2024-11-27,laboral,etapas,tipo_dia,LABORAL,4861139
2024-11-27,laboral,etapas,tiene_bajada,0,1058140
2024-11-27,laboral,etapas,tiene_bajada,1,3802999
2024-11-27,laboral,etapas,tipo_transporte,BUS,1947492
2024-11-27,laboral,etapas,tipo_transporte,METRO,2343043
2024-11-27,laboral,etapas,tipo_transporte,METROTREN,75258
2024-11-27,laboral,etapas,tipo_transporte,ZP,495346
2024-11-27,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,3992
2024-11-27,laboral,etapas,periodoSubida,02 - NOCTURNO,9785
2024-11-27,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,150414
2024-11-27,laboral,etapas,periodoSubida,04 - PUNTA MANANA,694276
2024-11-27,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,606973
2024-11-27,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,676436
2024-11-27,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,364785
2024-11-27,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,597559
2024-11-27,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,791028
2024-11-27,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,658784
2024-11-27,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,281611
2024-11-27,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,25496
2024-11-27,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,5504
2024-11-27,laboral,etapas,periodoBajada,02 - NOCTURNO,3466
2024-11-27,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,62393
2024-11-27,laboral,etapas,periodoBajada,04 - PUNTA MANANA,470191
2024-11-27,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,564253
2024-11-27,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,564159
2024-11-27,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,279103
2024-11-27,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,450555
2024-11-27,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,536584
2024-11-27,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,584845
2024-11-27,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,260464
2024-11-27,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,21482
2024-11-28,laboral,viajes,tipodia,0,3602520
2024-11-28,laboral,viajes,n_etapas,1,2534103
2024-11-28,laboral,viajes,n_etapas,10,3
2024-11-28,laboral,viajes,n_etapas,11,1
2024-11-28,laboral,viajes,n_etapas,12,2
2024-11-28,laboral,viajes,n_etapas,2,923838
2024-11-28,laboral,viajes,n_etapas,21,1
2024-11-28,laboral,viajes,n_etapas,23,1
2024-11-28,laboral,viajes,n_etapas,3,140152
2024-11-28,laboral,viajes,n_etapas,38,1
2024-11-28,laboral,viajes,n_etapas,4,4127
2024-11-28,laboral,viajes,n_etapas,5,244
2024-11-28,laboral,viajes,n_etapas,6,26
2024-11-28,laboral,viajes,n_etapas,7,9
2024-11-28,laboral,viajes,n_etapas,8,7
2024-11-28,laboral,viajes,n_etapas,9,5
2024-11-28,laboral,viajes,netapassinbajada,0,2551361
2024-11-28,laboral,viajes,netapassinbajada,1,1024167
2024-11-28,laboral,viajes,netapassinbajada,2,26408
2024-11-28,laboral,viajes,netapassinbajada,3,534
2024-11-28,laboral,viajes,netapassinbajada,4,50
2024-11-28,laboral,viajes,ultimaetapaconbajada,0,991475
2024-11-28,laboral,viajes,ultimaetapaconbajada,1,2611045
2024-11-28,laboral,viajes,periodo_inicio_viaje,59,3396
2024-11-28,laboral,viajes,periodo_inicio_viaje,60,8137
2024-11-28,laboral,viajes,periodo_inicio_viaje,61,108120
2024-11-28,laboral,viajes,periodo_inicio_viaje,62,474659
2024-11-28,laboral,viajes,periodo_inicio_viaje,63,418202
2024-11-28,laboral,viajes,periodo_inicio_viaje,64,525722
2024-11-28,laboral,viajes,periodo_inicio_viaje,65,286531
2024-11-28,laboral,viajes,periodo_inicio_viaje,66,464146
2024-11-28,laboral,viajes,periodo_inicio_viaje,67,606041
2024-11-28,laboral,viajes,periodo_inicio_viaje,68,470675
2024-11-28,laboral,viajes,periodo_inicio_viaje,69,216225
2024-11-28,laboral,viajes,periodo_inicio_viaje,70,20666
2024-11-28,laboral,viajes,periodo_fin_viaje,-1,991525
2024-11-28,laboral,viajes,periodo_fin_viaje,59,3110
2024-11-28,laboral,viajes,periodo_fin_viaje,60,1684
2024-11-28,laboral,viajes,periodo_fin_viaje,61,19698
2024-11-28,laboral,viajes,periodo_fin_viaje,62,264275
2024-11-28,laboral,viajes,periodo_fin_viaje,63,385059
2024-11-28,laboral,viajes,periodo_fin_viaje,64,422348
2024-11-28,laboral,viajes,periodo_fin_viaje,65,205922
2024-11-28,laboral,viajes,periodo_fin_viaje,66,324434
2024-11-28,laboral,viajes,periodo_fin_viaje,67,358433
2024-11-28,laboral,viajes,periodo_fin_viaje,68,408314
2024-11-28,laboral,viajes,periodo_fin_viaje,69,196107
2024-11-28,laboral,viajes,periodo_fin_viaje,70,21611
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,M15M,52315
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,M3B,249830
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,M40M,16108
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,16989
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,7185
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,5685
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,54379
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,359921
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,RD,57952
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,SM2H,973762
2024-11-28,laboral,viajes,tipo_corte_etapa_viaje,UE,1808394
2024-11-28,laboral,etapas,tipo_dia,LABORAL,4828015
2024-11-28,laboral,etapas,tiene_bajada,0,1081507
2024-11-28,laboral,etapas,tiene_bajada,1,3746508
2024-11-28,laboral,etapas,tipo_transporte,BUS,1903262
2024-11-28,laboral,etapas,tipo_transporte,METRO,2363664
2024-11-28,laboral,etapas,tipo_transporte,METROTREN,76122
2024-11-28,laboral,etapas,tipo_transporte,ZP,484967
2024-11-28,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,3736
2024-11-28,laboral,etapas,periodoSubida,02 - NOCTURNO,9337
2024-11-28,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,147609
2024-11-28,laboral,etapas,periodoSubida,04 - PUNTA MANANA,669183
2024-11-28,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,593730
2024-11-28,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,689912
2024-11-28,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,364884
2024-11-28,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,596666
2024-11-28,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,777664
2024-11-28,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,650365
2024-11-28,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,298151
2024-11-28,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,26778
2024-11-28,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,3415
2024-11-28,laboral,etapas,periodoBajada,02 - NOCTURNO,3271
2024-11-28,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,60900
2024-11-28,laboral,etapas,periodoBajada,04 - PUNTA MANANA,451762
2024-11-28,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,544472
2024-11-28,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,570805
2024-11-28,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,277828
2024-11-28,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,446866
2024-11-28,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,524329
2024-11-28,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,568989
2024-11-28,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,267664
2024-11-28,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,26207
2024-11-29,laboral,viajes,tipodia,0,3620619
2024-11-29,laboral,viajes,n_etapas,1,2584765
2024-11-29,laboral,viajes,n_etapas,10,3
2024-11-29,laboral,viajes,n_etapas,13,2
2024-11-29,laboral,viajes,n_etapas,14,2
2024-11-29,laboral,viajes,n_etapas,2,898298
2024-11-29,laboral,viajes,n_etapas,3,132903
